"year","c_AUS","c_AUT","c_BEL","c_BGR","c_BLR","c_CAN","c_CHE","c_CHL","c_CZE","c_DEU","c_DEUTW","c_DNK","c_ESP","c_EST","c_FIN","c_FRA","c_GBR","c_GRC","c_HKG","c_HRV","c_HUN","c_IRL","c_ISL","c_ISR","c_ITA","c_JPN","c_KOR","c_LTU","c_LUX","c_LVA","c_NLD","c_NOR","c_NZL","c_POL","c_PRT","c_RUS","c_SVK","c_SVN","c_SWE","c_TWN","c_UKR","c_USA","C_AUS","C_AUT","C_BEL","C_BGR","C_BLR","C_CAN","C_CHE","C_CHL","C_CZE","C_DEU","C_DEUTW","C_DNK","C_ESP","C_EST","C_FIN","C_FRA","C_GBR","C_GRC","C_HKG","C_HRV","C_HUN","C_IRL","C_ISL","C_ISR","C_ITA","C_JPN","C_KOR","C_LTU","C_LUX","C_LVA","C_NLD","C_NOR","C_NZL","C_POL","C_PRT","C_RUS","C_SVK","C_SVN","C_SWE","C_TWN","C_UKR","C_USA"
1803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.070023061689825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.4184069663868,NA,NA,NA
1808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0688984500744947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.3527621139373,NA,NA,NA
1813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0684590216340505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.5870355989735,NA,NA,NA
1818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0657148815942709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068799900217021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.1042492648106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.8675585512859,NA,NA,NA
1823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0664493804447634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0705422545289899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.7097104058774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.1926773103019,NA,NA,NA
1828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0673450494668152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0714384554052512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.6645290128002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.9195061427581,NA,NA,NA
1833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068102705223515,NA,NA,NA,0.0682773897682712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0723080058581344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.2775110626689,NA,NA,NA,72.7024866206444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.3221782543432,NA,NA,NA
1838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0714933599093607,NA,NA,NA,0.0693878669857315,NA,NA,NA,NA,NA,NA,0.0667629397640317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0734959964909525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.2539581390624,NA,NA,NA,73.0828997128136,NA,NA,NA,NA,NA,NA,69.7661458874927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.9496126071801,NA,NA,NA
1843,NA,NA,0.0756872872570908,NA,NA,NA,NA,NA,NA,NA,NA,0.0723937247480945,NA,NA,NA,0.0706382788020304,NA,NA,NA,NA,NA,NA,0.0618330448995588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0751098613667096,NA,NA,NA,NA,NA,74.7425465524861,NA,NA,NA,NA,NA,NA,NA,NA,73.6558876020857,NA,NA,NA,73.5744016906019,NA,NA,NA,NA,NA,NA,65.7280981284657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.4758100556907,NA,NA,NA
1848,NA,NA,0.0764582794487873,NA,NA,NA,NA,NA,NA,NA,NA,0.0730383960701477,NA,NA,NA,0.0722402740931488,NA,NA,NA,NA,NA,NA,0.0585602618618844,NA,NA,NA,NA,NA,NA,NA,0.0740520373639766,0.0749373236650269,NA,NA,NA,NA,NA,NA,0.0764220192944265,NA,NA,NA,NA,NA,74.0661920341481,NA,NA,NA,NA,NA,NA,NA,NA,74.103899242793,NA,NA,NA,73.316083660397,NA,NA,NA,NA,NA,NA,69.4165409203202,NA,NA,NA,NA,NA,NA,NA,73.0098472620348,75.3695724515763,NA,NA,NA,NA,NA,NA,71.8786293726207,NA,NA,NA
1853,NA,NA,0.0777447054346123,NA,NA,NA,NA,NA,NA,NA,NA,0.0761689408375355,NA,NA,NA,0.0739233149429697,NA,NA,NA,NA,NA,NA,0.0610850660385011,NA,NA,NA,NA,NA,NA,NA,0.0742161172223522,0.0760863860846592,NA,NA,NA,NA,NA,NA,0.0757354478806844,NA,NA,NA,NA,NA,74.2872711427807,NA,NA,NA,NA,NA,NA,NA,NA,74.163736853395,NA,NA,NA,73.2374791900865,NA,NA,NA,NA,NA,NA,72.732874962265,NA,NA,NA,NA,NA,NA,NA,72.4832646379452,76.1629529174501,NA,NA,NA,NA,NA,NA,72.1932706004119,NA,NA,NA
1858,NA,NA,0.0777063027001004,NA,NA,NA,NA,NA,NA,NA,NA,0.0783046766816295,NA,NA,NA,0.0750790422212788,NA,NA,NA,NA,NA,NA,0.0601770309703084,NA,NA,NA,NA,NA,NA,NA,0.0749062499846266,0.0785608520931539,NA,NA,NA,NA,NA,NA,0.0768826247091516,NA,NA,NA,NA,NA,74.7631375783919,NA,NA,NA,NA,NA,NA,NA,NA,75.202828703929,NA,NA,NA,73.6116690382913,NA,NA,NA,NA,NA,NA,70.2557277119045,NA,NA,NA,NA,NA,NA,NA,72.0912849590677,76.9925116285862,NA,NA,NA,NA,NA,NA,73.4771581164289,NA,NA,NA
1863,NA,NA,0.0779298944646893,NA,NA,NA,NA,NA,NA,NA,NA,0.0797663847085525,NA,NA,NA,0.0757069105083394,NA,NA,NA,NA,NA,NA,0.0613079788531556,NA,NA,NA,NA,NA,NA,NA,0.075555448472509,0.0787128732056582,NA,NA,NA,NA,NA,NA,0.0779704607480415,NA,NA,NA,NA,NA,74.9984588638917,NA,NA,NA,NA,NA,NA,NA,NA,75.9567843274473,NA,NA,NA,73.9460902697519,NA,NA,NA,NA,NA,NA,67.0613094260055,NA,NA,NA,NA,NA,NA,NA,72.9686870299977,77.7235188569417,NA,NA,NA,NA,NA,NA,74.683170499158,NA,NA,NA
1868,NA,NA,0.0782896922513744,NA,NA,NA,NA,NA,NA,NA,NA,0.0812302897613508,NA,NA,NA,0.0763520866404145,NA,NA,NA,NA,NA,NA,0.0615915181221836,NA,NA,NA,NA,NA,NA,NA,0.0764757470285362,0.0776713207227942,NA,NA,NA,NA,NA,NA,0.0790774461444494,NA,NA,NA,NA,NA,74.7962185084461,NA,NA,NA,NA,NA,NA,NA,NA,76.4886430093567,NA,NA,NA,73.869135226797,NA,NA,NA,NA,NA,NA,67.8800302324404,NA,NA,NA,NA,NA,NA,NA,73.1518385014683,77.6513717969626,NA,NA,NA,NA,NA,NA,73.9925492297699,NA,NA,NA
1873,NA,NA,0.0787372685640005,NA,NA,NA,NA,NA,NA,NA,NA,0.0819721381324781,NA,NA,NA,0.0768620687498083,NA,NA,NA,NA,NA,NA,0.0692870131139778,NA,0.0702536498567119,NA,NA,NA,NA,NA,0.0774489205181405,0.0793854847066081,NA,NA,NA,NA,NA,NA,0.0808434561542519,NA,NA,NA,NA,NA,75.0035824913667,NA,NA,NA,NA,NA,NA,NA,NA,76.4412585801791,NA,NA,NA,74.1032337259235,NA,NA,NA,NA,NA,NA,71.1596323721025,NA,70.342196114147,NA,NA,NA,NA,NA,73.7162481789952,77.9691771964829,NA,NA,NA,NA,NA,NA,75.6918367979431,NA,NA,NA
1878,NA,NA,0.0797870100410293,NA,NA,NA,0.0739503354523233,NA,NA,NA,NA,0.0829948582199943,NA,NA,0.0753285323862512,0.0774716445264945,NA,NA,NA,NA,NA,NA,0.0649667166574589,NA,0.0707807888577144,NA,NA,NA,NA,NA,0.077992924913033,0.0817777306023909,NA,NA,NA,NA,NA,NA,0.083836043749538,NA,NA,NA,NA,NA,74.8535102013258,NA,NA,NA,70.5521134249688,NA,NA,NA,NA,77.3635129794027,NA,NA,74.0331971496991,74.4069407235218,NA,NA,NA,NA,NA,NA,71.9733035377668,NA,71.5373857380282,NA,NA,NA,NA,NA,74.3661828737695,78.8796098205994,NA,NA,NA,NA,NA,NA,77.3922969631087,NA,NA,NA
1883,NA,NA,0.0796032669344547,NA,NA,NA,0.0741082580525799,NA,NA,NA,NA,0.0845057806920446,NA,NA,0.0783912113342829,0.0777713649376095,NA,NA,NA,NA,NA,NA,0.064469317169565,NA,0.0724454032734188,NA,NA,NA,NA,NA,0.078761999151984,0.0849927563838105,NA,NA,NA,NA,NA,NA,0.0857641416067853,NA,NA,NA,NA,NA,74.9542686334519,NA,NA,NA,70.9955155030902,NA,NA,NA,NA,77.7689244908355,NA,NA,74.4888908779705,74.8474442445253,NA,NA,NA,NA,NA,NA,72.7821355527533,NA,72.7233517985319,NA,NA,NA,NA,NA,74.7893794540899,79.3524941203382,NA,NA,NA,NA,NA,NA,77.9504279864519,NA,NA,NA
1888,NA,NA,0.0798553535303851,NA,NA,NA,0.0745324462485651,NA,NA,NA,NA,0.0856160803994211,NA,NA,0.0800171585722863,0.0784998394243688,NA,NA,NA,NA,NA,NA,0.0687582401746295,NA,0.0768971483650671,NA,NA,NA,NA,NA,0.0795742599226001,0.0879252824929025,NA,NA,NA,NA,NA,NA,0.087429749387241,NA,NA,NA,NA,NA,74.8849765939458,NA,NA,NA,71.3106703730833,NA,NA,NA,NA,77.9196794846854,NA,NA,75.0749046519745,74.7263924058138,NA,NA,NA,NA,NA,NA,71.6493545967404,NA,72.7623981384813,NA,NA,NA,NA,NA,75.0165569440957,79.7810146619701,NA,NA,NA,NA,NA,NA,78.4820886791067,NA,NA,NA
1893,NA,NA,0.0802614077666395,NA,NA,NA,0.0756145920288332,NA,NA,NA,NA,0.0865897957207952,NA,NA,0.0834755085930632,0.0794103628538949,NA,NA,NA,NA,NA,NA,0.0735867083847092,NA,0.0768971197909565,NA,NA,NA,NA,NA,0.080268341871221,0.0886744897581848,NA,NA,NA,NA,NA,NA,0.0889587233964044,NA,NA,NA,NA,NA,74.7726825041689,NA,NA,NA,71.6807465310918,NA,NA,NA,NA,77.4840140770339,NA,NA,75.451546681584,74.3545501450297,NA,NA,NA,NA,NA,NA,73.9492707205982,NA,73.6756935046978,NA,NA,NA,NA,NA,75.0542063124817,79.9041532851098,NA,NA,NA,NA,NA,NA,78.4942961638949,NA,NA,NA
1898,NA,NA,0.0805015263518399,NA,NA,NA,0.0762828364196998,NA,NA,NA,NA,0.0862629510614733,NA,NA,0.0851597210853041,0.079686506580436,NA,NA,NA,NA,NA,NA,0.0808057739703156,NA,0.0769600653755136,NA,NA,NA,NA,NA,0.0807800693837535,0.0886195461765711,NA,NA,NA,NA,NA,NA,0.0899784278742244,NA,NA,NA,NA,NA,75.2460346346654,NA,NA,NA,72.4114727262703,NA,NA,NA,NA,77.6318956500783,NA,NA,76.498149369454,74.7911727786153,NA,NA,NA,NA,NA,NA,75.8698013731841,NA,74.6560976315838,NA,NA,NA,NA,NA,75.909226485387,80.1727847866225,NA,NA,NA,NA,NA,NA,79.0455596558816,NA,NA,NA
1903,NA,NA,0.0810734123722091,NA,NA,NA,0.0771151746165028,NA,NA,NA,NA,0.0852250337106568,NA,NA,0.0864236792567175,0.080124696869103,NA,NA,NA,NA,NA,NA,0.0765693750818192,NA,0.0788604841807856,NA,NA,NA,NA,NA,0.0816346056558264,0.0889114785878611,0.076582921338838,NA,NA,NA,NA,NA,0.0901183742865009,NA,NA,NA,NA,NA,75.547547434961,NA,NA,NA,72.9050274010428,NA,NA,NA,NA,77.8106321664661,NA,NA,77.1181861947817,74.99945154879,NA,NA,NA,NA,NA,NA,78.9300314957018,NA,75.0015098964669,NA,NA,NA,NA,NA,76.5642712223296,80.235345731864,76.9253541682327,NA,NA,NA,NA,NA,79.5319068832841,NA,NA,NA
1908,NA,NA,0.0822247953157298,NA,NA,NA,0.0780449748918028,NA,NA,NA,NA,0.084348740557777,0.0626803535348925,NA,0.0869872546762386,0.0806345402751537,NA,NA,NA,NA,NA,NA,0.0807497365536624,NA,0.0799500438687831,NA,NA,NA,NA,NA,0.0825692384339009,0.0888362068150737,0.0767938001106416,NA,NA,NA,NA,NA,0.0897751024535914,NA,NA,NA,NA,NA,75.6244937573276,NA,NA,NA,73.3692580972065,NA,NA,NA,NA,77.8440133591384,73.3032040575419,NA,77.461882726168,75.0836617308749,NA,NA,NA,NA,NA,NA,79.5124557021663,NA,75.5887992946957,NA,NA,NA,NA,NA,76.6418232177697,80.2614889567452,77.5788473433902,NA,NA,NA,NA,NA,79.5296199556932,NA,NA,NA
1913,NA,NA,0.0833424248251266,NA,NA,NA,0.078988549720017,NA,NA,NA,NA,0.0846769624185467,0.0643213324731591,NA,0.0873141420924118,0.0813113352895639,NA,NA,NA,NA,NA,NA,0.086966932272108,NA,0.0816329013393709,NA,NA,NA,NA,NA,0.0833591646604007,0.0885366762292511,0.0779343148084293,NA,NA,NA,NA,NA,0.0896562261044231,NA,NA,NA,NA,NA,75.809794072439,NA,NA,NA,74.0029842309337,NA,NA,NA,NA,77.5258916932127,73.8811244438932,NA,77.3702581622512,75.4104868293237,NA,NA,NA,NA,NA,NA,79.5083444006309,NA,76.0389922748326,NA,NA,NA,NA,NA,77.0151263565694,80.1950743652527,77.9438063303297,NA,NA,NA,NA,NA,79.3729494681395,NA,NA,NA
1918,NA,NA,0.0835716167459375,NA,NA,NA,0.0800284959015552,NA,NA,NA,NA,0.0842432080002603,0.0659595064739206,NA,0.0866222008480033,0.0820954240093063,NA,NA,NA,NA,NA,NA,0.0853435557191948,NA,0.0833109454889692,NA,NA,NA,NA,NA,0.0841245920765294,0.0879484166529345,0.0796695085229218,NA,NA,NA,NA,NA,0.0892079443891881,NA,NA,NA,NA,NA,76.3923944024961,NA,NA,NA,74.4096808558247,NA,NA,NA,NA,77.3253296618497,74.3416299575729,NA,77.170630579151,75.7168098925872,NA,NA,NA,NA,NA,NA,79.332157224561,NA,76.2231022724056,NA,NA,NA,NA,NA,77.0053975718337,80.0855655456111,77.4566115398491,NA,NA,NA,NA,NA,79.689003765773,NA,NA,NA
1923,0.079431520259083,NA,0.0836370908617662,NA,NA,0.0791768679127256,0.0817281066495627,NA,NA,NA,NA,0.0843777219189744,0.0679703011739469,NA,0.0856881279046751,0.0826176970406555,0.0823980440732696,NA,NA,NA,NA,NA,0.0856463975884667,NA,0.0852531471437113,NA,NA,NA,NA,NA,0.0846336599965626,0.0871302412404611,0.0817740510873578,NA,NA,NA,NA,NA,0.0886918434596132,NA,NA,NA,78.2358567217065,NA,76.964244365564,NA,NA,78.5016897268561,75.3934651896944,NA,NA,NA,NA,77.2805338924654,75.5051297980927,NA,77.3491738688263,76.189071727503,77.1758531978614,NA,NA,NA,NA,NA,79.8057524536049,NA,76.8420822612755,NA,NA,NA,NA,NA,77.5804339852936,80.0885393843803,78.4681024287177,NA,NA,NA,NA,NA,79.4069225607392,NA,NA,NA
1928,0.0815879934550467,NA,0.0843661041022018,NA,NA,0.080776978914317,0.0836470256520544,NA,NA,NA,NA,0.0844135647466879,0.0701754483870276,NA,0.0851653635749438,0.0833822771894512,0.0839575310376238,NA,NA,NA,NA,NA,0.083753744808234,NA,0.086749963880367,NA,NA,NA,NA,NA,0.0858435548771184,0.0866018105314938,0.0832405682228234,NA,NA,NA,NA,NA,0.0881294994733105,NA,NA,NA,78.5643641766652,NA,77.2040679573022,NA,NA,78.495099269016,76.2172153585007,NA,NA,NA,NA,77.114855288058,76.5229258156219,NA,77.4743860407074,76.5873939099652,77.6764064024644,NA,NA,NA,NA,NA,79.9645234993074,NA,77.2778054831109,NA,NA,NA,NA,NA,77.8740754221707,79.9485540746851,78.6785910539493,NA,NA,NA,NA,NA,79.0491617608818,NA,NA,NA
1933,0.0836397643509026,NA,0.0853180787772565,NA,NA,0.0819057893159554,0.085700233333517,NA,NA,NA,NA,0.0845268060842758,0.0727038373612777,NA,0.0851694364145581,0.084188335780795,0.0854956089181477,NA,NA,NA,NA,NA,0.0827104987079148,NA,0.0873314759412142,NA,NA,NA,NA,NA,0.087317227010923,0.0874572832781991,0.0844861385004597,NA,NA,NA,NA,NA,0.0884317063324534,NA,NA,0.073517935974712,79.0831251969328,NA,77.6580524255636,NA,NA,78.9541342868298,76.9729144409914,NA,NA,NA,NA,77.3436818675836,77.3009897699659,NA,77.7552783952712,76.9746202278052,78.1915283371981,NA,NA,NA,NA,NA,80.9881420024411,NA,77.9355248951271,NA,NA,NA,NA,NA,78.4346708984143,80.0670676323219,79.2414862663164,NA,NA,NA,NA,NA,78.8649141672478,NA,NA,76.4607526678532
1938,0.08534276416966,NA,0.0870630563257144,NA,NA,0.0835592943046362,0.0880492240775418,NA,NA,NA,NA,0.0864668761333887,0.0760145201853945,NA,0.0860248841086989,0.0854349698210001,0.0871335800220541,NA,NA,NA,NA,NA,0.0857552837106909,NA,0.0893873925066128,NA,NA,NA,NA,NA,0.0896590295618125,0.089432334704955,0.0855050257065722,NA,0.0790922712834494,NA,NA,NA,0.0894732207728627,NA,NA,0.0761870755919782,79.3696341174045,NA,77.9015506323867,NA,NA,79.3082405767532,77.9443121278653,NA,NA,NA,NA,77.9102306607395,77.7716236712531,NA,77.755916434862,77.2678757233296,78.6822596397463,NA,NA,NA,NA,NA,81.1303424303968,NA,78.0737684420086,NA,NA,NA,NA,NA,78.8376921666219,80.5631751769848,79.5200601566064,NA,79.0605812855014,NA,NA,NA,78.9481002032732,NA,NA,77.1126262806014
1943,0.087430975220257,NA,0.0889259173629886,NA,NA,0.085658398829347,0.0903945154628451,NA,NA,NA,NA,0.0877068151452261,0.0795125647020672,NA,0.0878744184226986,0.0870503141002185,0.0885115109464318,NA,NA,NA,NA,NA,0.0852259114233241,NA,0.0913643834937899,NA,NA,NA,NA,NA,0.0926854959613026,0.0922224334212639,0.0873870445210309,NA,0.081006688064312,NA,NA,NA,0.0911416496949085,NA,NA,0.0791221218087017,79.615000539336,NA,78.5044023009717,NA,NA,79.93151594524,78.9738106713227,NA,NA,NA,NA,78.8806505883731,78.9178320995105,NA,78.4029616855814,77.9065528315507,79.7358125062285,NA,NA,NA,NA,NA,80.70190413659,NA,78.4039332536955,NA,NA,NA,NA,NA,78.9430333876987,81.7516346870977,79.72883758271,NA,79.6223133822204,NA,NA,NA,80.2023237290013,NA,NA,78.6261564885657
