parameter,year,mean,min,median,max,nmissing,eltype,std,pc975,pc025,pc85,pc15,pc75,pc25,mcse,ess,rhat,ess_per_sec
B,1753,0.14109264797804932,0.09927088936736307,0.14015038612907516,0.19564841114679365,0,Float64,0.013423502718935904,0.16959475683567055,0.11727768180654702,0.15461848844507717,0.12756587450191625,0.14945967666917118,0.13190095572700286,0.0012421968063822026,6585.679787522259,0.9994832476866297,0.14157100960090424
B,1758,0.13702652106249066,0.09627132399052159,0.13650059087515354,0.19083985661814162,0,Float64,0.013220306568734177,0.1655092659958089,0.1130901485441935,0.15003130720659544,0.12350983426932524,0.14520732983687676,0.12788787980485228,0.0012575475783843646,7141.247259362818,1.0001669625761715,0.15351392975911032
B,1763,0.14393941788017134,0.09920893749313846,0.14330304949725903,0.20073854181912493,0,Float64,0.014672546247098298,0.17464151099782743,0.11693555459934397,0.15906633304425244,0.1288560366565308,0.1530305565182375,0.13399425960368067,0.001265269448508089,6617.894656533903,0.9994027247914656,0.14226352604222597
B,1768,0.14439819149300007,0.09569565200509192,0.14307781026593253,0.22274978370789444,0,Float64,0.017863099662412372,0.18272268204543324,0.11285717764340371,0.16335170714748137,0.12614058391097,0.15541474357693014,0.13177629812868294,0.0014191894640769055,8657.374919036774,0.9991727982729988,0.18610581554599162
B,1773,0.14644627200071203,0.10440837097883321,0.14546961872232128,0.21356560231436789,0,Float64,0.016096225090296814,0.1811141168357261,0.11712082669468704,0.16269158646827406,0.13020413957743998,0.15639575145296675,0.13545706420256498,0.0015630309042575787,6712.191681036064,0.9996634128286983,0.14429060986528486
B,1778,0.14888515622082296,0.10053432533714045,0.14765824356506893,0.22758688054685577,0,Float64,0.017089350685520203,0.18466755350027989,0.11895621136520357,0.1673466258733278,0.13125935259170204,0.16031554287593394,0.13676305235785885,0.0014794330751077567,7542.1133404351485,0.99978697782115,0.16213126580385587
B,1783,0.14469838883486386,0.0976948495755802,0.1436206512530834,0.21255130776525102,0,Float64,0.016145364655568897,0.17951525735671547,0.11543599145496258,0.1611634968326706,0.1281140100328473,0.1550401317228677,0.13353767452314597,0.0015771386277836424,5896.8707758534165,0.9995424971424106,0.12676382334977201
B,1788,0.14451226936993536,0.09305962455771614,0.14372989644474965,0.2080922171008603,0,Float64,0.015960054078855014,0.17831280706473404,0.11612953385769591,0.1607739181100703,0.12795243469669573,0.15456215723123992,0.13337356804650544,0.0016235915458921069,5611.770422141836,0.9993750384290762,0.12063507943650185
B,1793,0.1242994595388782,0.08627853671995839,0.12341994587759379,0.17455472052959367,0,Float64,0.01308465086335123,0.1519898250819751,0.1007757596160656,0.13769457869776786,0.11117124987003475,0.13257865700209065,0.1153442116015432,0.0013000951686015678,7058.662609232571,0.9997870713870617,0.15173862444915154
B,1798,0.14087440069245194,0.09510207823210119,0.1403758908240666,0.21238317001923576,0,Float64,0.015490029454965679,0.17274019328787651,0.11263673288061517,0.15663503545265003,0.125197093974161,0.15083985541261488,0.1301197208425654,0.0011110899212883607,6855.410095606899,0.9991912871563625,0.14736934679122066
