parameter,year,mean,min,median,max,nmissing,eltype,std,pc975,pc025,pc85,pc15,pc75,pc25,mcse,ess,rhat,ess_per_sec
B,1988,2.4283810123398823,1.5190906888279305,2.4067218376267787,3.9859767881890753,0,Float64,0.3105638227430598,3.075986004353206,1.8709247543915293,2.7600915213797403,2.1130894387436454,2.6262342747831386,2.2065431335498955,0.003970004784956687,891.9284796331021,1.001094991207415,0.38621102220029857
B,1993,2.417099817329525,1.6175569219807366,2.4015383186473227,3.5606518793742103,0,Float64,0.25771622476866923,2.9538087668919344,1.9418858451441365,2.6891617715191445,2.155445457368682,2.5798039978605045,2.236348102043018,0.0033879899440194088,877.7960395805698,1.001794153115342,0.38009158073889554
B,1998,2.4107344684490055,1.7346106423920122,2.402104871317148,3.3146114185270035,0,Float64,0.21716090793110102,2.8479054035581677,2.0159735347224705,2.6336404897371333,2.1918501169833937,2.5462375237427763,2.262980098573593,0.0029154606321808493,836.4302756092493,1.002776159589814,0.36217992711165437
B,2003,2.395897273935127,1.749727245210644,2.3891929535617926,3.2773685865818547,0,Float64,0.1929586648870285,2.7962958895873085,2.0372926251150765,2.5894854752190515,2.1990488812664504,2.519896880498162,2.264066624631625,0.0024754746852462743,849.970097335724,1.0036870430547975,0.36804276085763216
B,2008,2.380634777002378,1.6867323579579538,2.38062527628247,3.1019328434575724,0,Float64,0.19149902787874562,2.7787078738793967,2.028063647121384,2.575597796538668,2.180369754937766,2.4994597374430514,2.251209878139838,0.0022304442477212865,875.8854847906407,1.003875853768929,0.3792642976828688
B,2013,2.362549024629644,1.6692485221998143,2.3575842976275876,3.124614278623085,0,Float64,0.21301625718789774,2.79797797429249,1.9677769585563905,2.579992079542853,2.1358772779417134,2.5004228656840937,2.2179044045917222,0.0022942645081967007,983.1567299162125,1.0034641218295366,0.42571346729531123
B,2018,2.3380639953000064,1.5867788923212407,2.3276785376538505,3.3467627260677904,0,Float64,0.2519444944076747,2.8770336885237273,1.8775384349732236,2.5932792624699013,2.0784126588003127,2.4988660066873254,2.1625475139473718,0.002567087908323217,1090.255972195937,1.0024531848929208,0.4720881585202675
b,1988,2.1503846029286398,1.4183965568725159,2.1413510100089113,3.15943794209226,0,Float64,0.23744934028186945,2.662583120625499,1.7263457131412518,2.3918547520897917,1.8992026924107601,2.2997715388446514,1.9884833962969262,0.00341969388604632,895.7579681891671,1.0008533328690619,0.3878692164653259
b,1993,2.2132001993241794,1.6026109476975214,2.205521820507414,3.0014393777904855,0,Float64,0.20354054764785334,2.642584191018713,1.8470664157645855,2.420166868299864,1.9990551950990825,2.3466497427649697,2.0739529756343584,0.0029550374094736514,838.5413770379769,1.0016952488286661,0.36309404820922575
b,1998,2.283003700189336,1.7397809845685988,2.279255998444877,2.9988159778650827,0,Float64,0.17681953576270615,2.644132042104582,1.9550399058757513,2.463590970460431,2.102245797834051,2.397413135835515,2.1614602680593813,0.0025030955691661165,816.1114986545058,1.0021376790419707,0.35338176022188383
b,2003,2.346727964920896,1.8366251520179944,2.3418350561390726,3.0653479136450423,0,Float64,0.16150326939433104,2.674871696880514,2.0420504489098006,2.513085600965164,2.1820946257512532,2.448647170660361,2.236362811091661,0.002102632108303923,838.2201015545143,1.0028636568118168,0.3629549337670823
b,2008,2.411559143822395,1.915984958647853,2.4019712831854045,3.1894305698076986,0,Float64,0.16610580161917654,2.7529087227188285,2.1013863159877126,2.588029654414673,2.242514621186522,2.5154327661798574,2.3012807393729386,0.0018936212216272435,889.7352036131978,1.0039110368722661,0.3852613189528329
b,2013,2.475070305814484,1.884542268721993,2.4664674640285833,3.2400213873321704,0,Float64,0.19174954579872858,2.8751974714867603,2.123632070903939,2.678393391692311,2.2775870875980986,2.601092734903322,2.3446028276074258,0.0019505116120917309,1001.5254607688138,1.0036890297967926,0.4336672511256286
b,2018,2.5305352496881923,1.812923081564442,2.5193325371281516,3.437055757691981,0,Float64,0.23379108856267877,3.023231128970033,2.0976112008004835,2.772027390859323,2.2937177953858305,2.682128526672461,2.36818045904456,0.002225135482217924,1158.5304227308984,1.0029169718127695,0.5016514541581845
C,1988,108.42451275449984,106.8534748822891,108.42829267395763,110.06210229841825,0,Float64,0.45460687948816697,109.31803782614588,107.52179636556193,108.86993277846268,107.95843094186571,108.73552002339346,108.12448464231227,9.186323554593535e-5,2349.009008435851,1.0000989173082326,1.0171366774597275
C,1993,108.62235577087746,107.06921858897967,108.63030049451692,110.29089873581981,0,Float64,0.3962104172382473,109.39377784185687,107.8431969657292,109.01919560362624,108.22193726726314,108.8838491955621,108.36210268323964,7.180257707462404e-5,3105.657056841688,0.9996228922714332,1.3447703643455722
C,1998,108.97187018743135,107.72172756471984,108.96908283863641,110.54938703876009,0,Float64,0.37670921938977325,109.71955344792369,108.21500338059454,109.35915787502825,108.57903898642012,109.22976399401203,108.71735159487874,5.8272097591886504e-5,2692.2922422068827,1.0005175098041883,1.1657806232988281
C,2003,109.21524075696902,108.0369811571934,109.2080040616016,110.67001666156293,0,Float64,0.36845266806209054,109.95663820987022,108.50773339189404,109.6016655432044,108.83757515704424,109.46067232916639,108.96578514131795,5.794876171501289e-5,3150.623885740382,1.0000128263542531,1.3642413032724403
C,2008,109.28068012032763,108.0011357134949,109.28165554053675,110.61873225753656,0,Float64,0.36415008734512216,110.00334257879025,108.55435334578195,109.6566708672216,108.90186995446545,109.53879828322934,109.03453980496958,5.7748893193797824e-5,2849.3835637405846,1.000116261487741,1.233802220605917
C,2013,109.24241983508041,107.84622628050987,109.23566678960992,110.48420670240746,0,Float64,0.3643853971298348,109.94335468978545,108.54075920014311,109.62397764041081,108.86676893084602,109.48432980996745,108.99943683367894,5.6546608151458355e-5,3040.5965863940396,0.9995648809709756,1.3165987436717324
