age,year,forecast,LE,LE_Bs,LE_bs,LE_Cs,LE_cs,LE_ds,LE_cC,Lstar,Lstar_Bs,Lstar_bs,Lstar_Cs,Lstar_cs,Lstar_ds,Lstar_cC,Lmed,Lmed_Bs,Lmed_bs,Lmed_Cs,Lmed_cs,Lmed_ds,Lmed_cC,h,h_Bs,h_bs,h_Cs,h_cs,h_ds,h_cC,H,H_Bs,H_bs,H_Cs,H_cs,H_ds,H_cC,mortality,survival
0,1948,0,38.16986543593699,7.734214899295721,16.575162830171212,0.47103515836427917,46.130391264764526,-1148.7824900830938,0.47094464444721273,93.59934484129084,0.45706347030129574,1.0009463023912057,0.9831055171114845,-309.2250231912883,-204.9208050602564,NaN,41.93530973365109,12.693619975903227,27.79839738719205,0.5308044518424803,184.05670740322853,-2549.776293944751,NaN,0.4372624831941715,0.3082558022541514,0.6549081368288074,-8.821851704004407e-5,3.401935715520726,-33.53599583668272,-0.04971438106800157,0.6458018970169023,-0.1990721818621374,-0.4229409171357245,5.697168568004942e-5,-2.1969765386139652,21.657609729681763,NaN,0.21648438228840158,1.0
1,1948,0,43.41489091964302,4.066988419634863,13.980025313026966,0.547647568780596,52.77568061091291,-1294.9257813645502,0.5918693431550118,93.59934484129084,0.45706347030129574,1.0009463023912057,0.9831055171114845,-309.2250231912883,-204.9208050602564,NaN,48.69848663908856,4.0645207377996115,14.157592088932867,0.6731968309958324,169.36378443313478,-2054.3505575922277,NaN,0.6796062144778698,0.18222096806460572,0.6233618046209645,0.00017677609510638527,4.431131755528397,-42.63747726741814,-0.06298732497606127,0.5068165300874028,-0.09235259874367481,-0.31593006680688285,-8.95930471117581e-5,-2.2457708206989433,21.609378280370365,NaN,0.1040965612286495,0.8580287854020205
2,1948,0,45.75576994668829,1.9792859616191196,9.363711928751583,0.5887127690791542,55.77670796635562,-1349.3195936567595,0.6851564797416871,93.59934484129084,0.45706347030129574,1.0009463023912057,0.9831055171114845,-309.2250231912883,-204.9208050602564,NaN,50.617279201962894,1.6030634653658606,7.656994109219152,0.7195459958905397,154.44368384076424,-1824.78739517988,NaN,0.8151271761719954,0.09648558036597424,0.454935633586647,0.0004420229683110429,5.164088408422629,-48.36544771445416,-0.07116525141940838,0.4425830377655462,-0.04270288125904861,-0.20134679470044534,-0.0001956318680862857,-2.2855379350855696,21.405726772334983,NaN,0.05224637669355096,0.79614129717047
3,1948,0,46.54662852559939,0.9293104149416702,5.598027900419815,0.6103300673540563,56.79520133480341,-1355.598869115229,0.7624163396151024,93.59934484129084,0.45706347030129574,1.0009463023912057,0.9831055171114845,-309.2250231912883,-204.9208050602564,NaN,50.96274640527445,0.6859219715658057,4.163367186800556,0.7388116228557873,145.62242353306425,-1703.3477104952956,NaN,0.8841211113535817,0.047736551303562275,0.2868140269157849,0.0006923323059606528,5.619874897390002,-51.170428090881565,-0.07497047131270493,0.4130770625264209,-0.019718874387529006,-0.11847629572958951,-0.0002859865952612816,-2.3214414143777455,21.13733012398413,NaN,0.02833675368914633,0.765870495500009
4,1948,0,46.57772003905602,0.4291018647578327,3.1395881698047226,0.622202152428278,56.80961276598169,-1338.84465387202,0.8318333510804665,93.59934484129084,0.45706347030129574,1.0009463023912057,0.9831055171114845,-309.2250231912883,-204.9208050602564,NaN,50.68702014237903,0.3036867369714903,2.236045925741401,0.748222700800702,140.11858272329823,-1625.2170550342848,NaN,0.9171080646282047,0.022768936978125598,0.16623679381442608,0.0009272546989744472,5.893757266092159,-52.14297619198391,-0.07602245942011342,0.3996732004685534,-0.009100133913321274,-0.06644039141904197,-0.0003705988531717044,-2.355576829324777,20.840150176613705,NaN,0.0173237271308179,0.7491117496072894
5,1948,0,46.24967475836885,0.1965856058759859,1.6924734196618005,0.6293617349467912,56.3176630306203,-1311.6045046991173,0.8981278401933603,93.59934484129084,0.45706347030129574,1.0009463023912057,0.9831055171114845,-309.2250231912883,-204.9208050602564,NaN,50.144813520372985,0.13648726288613935,1.1814698343079133,0.7535393206235053,136.1853200665988,-1565.7410737922078,NaN,0.932041878859705,0.010662815532774712,0.09163177666315096,0.001152642402474431,6.066924633365141,-52.138921158381024,-0.07554972196336032,0.393748901432177,-0.0041984719022060725,-0.03607991139771048,-0.00045385167971364324,-2.3888449094557163,20.529642927988686,NaN,0.012264386158257277,0.7383513374772711
6,1948,0,45.754006025842884,0.08972376408090212,0.888443075410201,0.6342610431986866,55.55702767251672,-1279.801729717059,0.9638070401730142,93.59934484129084,0.45706347030129574,1.0009463023912057,0.9831055171114845,-309.2250231912883,-204.9208050602564,NaN,49.48363462540412,0.061758032770811225,0.6144632273447713,0.7570162683647701,132.9630270068159,-1514.8507910115318,NaN,0.9382261445414701,0.004949255866373484,0.04892839143688779,0.001374274686632539,6.18834526567239,-51.65249731214832,-0.07424048845477894,0.39132136760765485,-0.0019367495742458852,-0.01914672505170767,-0.0005377830498368355,-2.4216317325916212,20.212725888512605,NaN,0.009954597650435562,0.7303038964889519
7,1948,0,45.17991958112722,0.040873720251935905,0.45756405694506724,0.6380610534067275,54.637563582757494,-1246.162653912131,1.0301483298456617,93.59934484129084,0.45706347030129574,1.0009463023912057,0.9831055171114845,-309.2250231912883,-204.9208050602564,NaN,48.76796188356647,0.028030929105988443,0.3151458499706092,0.759605914882755,130.04733271219078,-1468.2497153220784,NaN,0.940190711958395,0.0022873978610705964,0.025569364106656608,0.0015961348882415137,6.2836219370095465,-50.93431737884906,-0.07243199947836317,0.39055334506235717,-0.0008933508861781822,-0.009986200682821673,-0.0006233758198069569,-2.4540895666076388,19.89256803079662,NaN,0.008915745547622915,0.7234961189728967
8,1948,0,44.56849721991109,0.018601023781542214,0.23227365240445247,0.6413028819658365,53.60882595371681,-1211.9292897154546,1.0977780122950997,93.59934484129084,0.45706347030129574,1.0009463023912057,0.9831055171114845,-309.2250231912883,-204.9208050602564,NaN,48.0266573344613,0.012741031708311083,0.15972224661030046,0.7617246227851754,127.25020871315138,-1424.0583911572965,NaN,0.9400752772032931,0.0010549189718935558,0.013155538153667018,0.0018205975303684785,6.365261012369766,-50.10427336174003,-0.07027796655318912,0.39059843109429615,-0.00041204969530221424,-0.005138532563186734,-0.0007111225390012608,-2.4862609649339,19.570650566214336,NaN,0.008465579172592321,0.7172588756811014
9,1948,0,43.938580172240094,0.008459737315026177,0.11657248176990195,0.6442354675293593,52.49246122319301,-1177.6664229555147,1.1669876870487739,93.59934484129084,0.45706347030129574,1.0009463023912057,0.9831055171114845,-309.2250231912883,-204.9208050602564,NaN,47.27281359881924,0.0057951733479479,0.08014328143046784,0.7635566853806275,124.48431895399791,-1381.43907547807,NaN,0.9388749655860582,0.00048597041193382734,0.0066883694615448895,0.0020489658162222792,6.439131629598859,-49.21831548698708,-0.06784444560021588,0.39106755241837615,-0.0001900472595650679,-0.0026156042754393433,-0.0008012840467667094,-2.518135446087455,19.247686171645054,NaN,0.008289395523434821,0.7112858953190563
