age,year,forecast,LE,LE_Bs,LE_bs,LE_Cs,LE_cs,LE_ds,LE_cC,Lstar,Lstar_Bs,Lstar_bs,Lstar_Cs,Lstar_cs,Lstar_ds,Lstar_cC,Lmed,Lmed_Bs,Lmed_bs,Lmed_Cs,Lmed_cs,Lmed_ds,Lmed_cC,h,h_Bs,h_bs,h_Cs,h_cs,h_ds,h_cC,H,H_Bs,H_bs,H_Cs,H_cs,H_ds,H_cC,mortality,survival
0,1948,0,41.65851253490635,6.490436172328359,24.926576677825015,0.5009874069513486,30.363643699393972,-1326.1197533504512,-0.029879561724237755,90.37017515929146,0.2569781661405078,1.0156185095614085,0.9904287765361222,-170.14617895125295,-143.56998319699338,NaN,50.627017577549,9.767604724999973,38.60312454431651,0.6362028380507607,135.60268371168712,-3057.1216468320854,NaN,0.5367942813319635,0.26164319054524776,0.9947468672684093,-0.0009444607470453458,2.030374666090493,-42.53347209875413,-0.039204542582677804,0.5846193768723533,-0.15296167901952917,-0.5815482936877706,0.0005521500533978509,-1.1869963721055794,24.865891954609843,NaN,0.16777960469714517,1.0
1,1948,0,46.37219606536795,4.130438221728178,23.23473568951626,0.570143752100351,34.39113384659074,-1463.0761419449107,-0.020705832805510322,90.37017515929146,0.2569781661405078,1.0156185095614085,0.9904287765361222,-170.14617895125295,-143.56998319699338,NaN,55.86741820941253,3.5428697454618603,20.318063194023335,0.7685306764546818,117.79048962001316,-2144.1950584851083,NaN,0.7619605280345135,0.18798703094994956,1.0509896103066485,-0.000908649826944633,2.611985632185832,-53.15100437270002,-0.05059715193411489,0.4667504520596321,-0.08774303167728294,-0.49054987572088005,0.0004241127175367193,-1.2191454745966324,24.80825531838467,NaN,0.09834113664141818,0.8782437717632842
2,1948,0,49.0322858736306,2.494289476472485,18.478865652020446,0.6152366520458555,36.922569452427496,-1530.144664924849,-0.00713431970713688,90.37017515929146,0.2569781661405078,1.0156185095614085,0.9904287765361222,-170.14617895125295,-143.56998319699338,NaN,57.50830325636048,1.6308069623194117,12.259876447997026,0.813079551142755,103.86487666918912,-1780.2943670686016,NaN,0.9184536861504274,0.12576034798078994,0.9276064591985552,-0.0008176138993352289,3.125450871000634,-61.658369151527324,-0.060445177576452055,0.3991357532894891,-0.05019545122526482,-0.370240902848522,0.00032633893961151833,-1.2474791877667235,24.610059617904472,NaN,0.05871749140651457,0.8134120461031777
3,1948,0,50.337386123864434,1.4616619299333549,13.433914895326403,0.6440340278553364,38.440137907880235,-1551.9102703098172,0.009423437810966608,90.37017515929146,0.2569781661405078,1.0156185095614085,0.9904287765361222,-170.14617895125295,-143.56998319699338,NaN,57.86312079699204,0.8298395618111971,7.717867130801944,0.8331145278821152,95.45428973519273,-1597.2132294545038,NaN,1.0205082156808134,0.07956476575354703,0.7287571759043733,-0.0006745348781883914,3.534816554375047,-67.53112799949625,-0.06798185063098214,0.3604117267299761,-0.028676074612088525,-0.2626526321343465,0.00024311028017423981,-1.2739893380341916,24.339010450296488,NaN,0.036108905170591024,0.7765618961295653
4,1948,0,50.808046698251296,0.8418782381913481,9.23771236914817,0.6625796268992572,39.31568673478399,-1546.357486007749,0.02813650375735482,90.37017515929146,0.2569781661405078,1.0156185095614085,0.9904287765361222,-170.14617895125295,-143.56998319699338,NaN,57.63879954472216,0.44294285084002005,4.909220172308377,0.8436844955584314,90.25820568037464,-1488.1192574862785,NaN,1.0839552643168815,0.04839593841410523,0.5295254245863315,-0.0004926949096127691,3.84233179117055,-71.03615938948818,-0.0732680944587001,0.3382549884173402,-0.016370167587732565,-0.17911461636008846,0.00016665651097858757,-1.299687895517041,24.028335271517737,NaN,0.023210863001561017,0.7543200235593052
5,1948,0,50.78344183507453,0.4800906011763791,6.1232366770271085,0.674925390936319,39.79665351585388,-1525.0327355715572,0.04859278137441728,90.37017515929146,0.2569781661405078,1.0156185095614085,0.9904287765361222,-170.14617895125295,-143.56998319699338,NaN,57.123878130663705,0.24232429611046438,3.1177320187528705,0.8499115130919166,86.84505620500437,-1413.8324993143642,NaN,1.1220972514295242,0.028689658494528817,0.3650220163038221,-0.0002850816234245851,4.069823333878366,-72.7753420121825,-0.07678082209528124,0.3255962209208596,-0.00934124438532788,-0.11884978906136869,9.282149923279475e-5,-1.3251190973256717,23.695376335383784,NaN,0.015854876730405382,0.7399824203522034
6,1948,0,50.47044491244589,0.2721925653522105,3.9565195922409315,0.6835998176351189,40.03616267205836,-1494.8850416633738,0.0706279049653214,90.37017515929146,0.2569781661405078,1.0156185095614085,0.9904287765361222,-170.14617895125295,-143.56998319699338,NaN,56.454727431289356,0.1343384490410993,1.967884574448464,0.8539438632986371,84.42153066124119,-1357.350992525521,NaN,1.1444733331568295,0.016737401022714624,0.24276468729692088,-6.04794542070706e-5,4.241898940875389,-73.335901789381,-0.07904439801231043,0.31839155991852325,-0.005329047220591252,-0.07729422748141647,1.925614776589339e-5,-1.350584820801331,23.349532168737163,NaN,0.011662127186336942,0.7300138298441603
7,1948,0,49.99088512376025,0.1537936669835111,2.509451997454776,0.69012186976546,40.1251995566105,-1459.955473110791,0.09421254791281086,90.37017515929146,0.2569781661405078,1.0156185095614085,0.9904287765361222,-170.14617895125295,-143.56998319699338,NaN,55.70105506271337,0.07502045457372945,1.2326959737973815,0.8567980840888659,82.5493853827184,-1310.5175343177439,NaN,1.1573066352452925,0.009670319420529287,0.15748373524881507,0.00017633084103273972,4.37835118301981,-73.15844876167067,-0.0804697494723409,0.3143316515826727,-0.0030396874747779844,-0.04950212259836699,-5.542636452034041e-5,-1.3762543585685079,22.996016026498268,NaN,0.009275126777050436,0.7224921087371581
8,1948,0,49.41513761105172,0.0867153347156297,1.5693889350221075,0.6953846976713387,40.1164047802208,-1422.5506845064251,0.11938398312293863,90.37017515929146,0.2569781661405078,1.0156185095614085,0.9904287765361222,-170.14617895125295,-143.56998319699338,NaN,54.90006931905715,0.042067093330240196,0.7662194204608217,0.8589898888251485,80.98438434853243,-1269.1803057285777,NaN,1.1644338250188517,0.005554859044468091,0.10035422527088843,0.0004231985831820088,4.492870300529767,-72.53384945708227,-0.0813321620355918,0.31209931484342485,-0.0017336677018494836,-0.031320484948608174,-0.0001320799878375832,-1.402221742475685,22.637764718517914,NaN,0.00791924612505122,0.7163530122183484
9,1948,0,48.78342003518899,0.048829395946144376,0.9706918909089957,0.6999066078824212,40.03953944267623,-1383.9744456464275,0.14621059416767315,90.37017515929146,0.2569781661405078,1.0156185095614085,0.9904287765361222,-170.14617895125295,-143.56998319699338,NaN,54.07212481524378,0.02364402509590587,0.4728091223036266,0.860791449455666,79.58927471385898,-1231.1500227604588,NaN,1.1681416889731675,0.003179733195766151,0.06310701908928515,0.000679404500608154,4.594190443380259,-71.64131331808898,-0.08179989143648578,0.31094423580507535,-0.0009887197086121404,-0.019622763824564207,-0.0002112569132418124,-1.4285370365585406,22.276453421747476,NaN,0.007152487214156335,0.7110008772045595
