age,year,LE,LE_Bs,LE_bs,LE_Cs,LE_cs,LE_ds,LE_cC,Lstar,Lstar_Bs,Lstar_bs,Lstar_Cs,Lstar_cs,Lstar_ds,Lstar_cC,Lmed,Lmed_Bs,Lmed_bs,Lmed_Cs,Lmed_cs,Lmed_ds,Lmed_cC,h,h_Bs,h_bs,h_Cs,h_cs,h_ds,h_cC,H,H_Bs,H_bs,H_Cs,H_cs,H_ds,H_cC,mortality,survival
0,1983,78.18312290496371,0.6750266531083619,1.4773023124667688,0.9808057241300148,54.201758529731286,-3164.1657144433193,0.10174866061480663,103.87150182979455,0.012490820284791742,0.027380519825865868,0.999751467483777,-188.40431974909347,-149.02498512886902,NaN,80.92273386611457,0.1271358813326825,0.2786883840117665,0.9974703502457118,38.03630863343433,-1181.70861275441,NaN,1.9964049085747286,0.0633954410708011,0.13875091236283169,0.010912238938274314,9.548634661175756,-261.9721717851362,-0.015227651095990067,0.135822701584698,-0.008610540074393016,-0.018845523764420762,-0.0014821297729348724,-1.2969213561253568,35.581768111868904,NaN,0.00887942183908195,1.0
1,1983,77.54355490771064,0.14406324084182484,0.4090569014843493,0.9851918053434316,54.336907674461294,-3100.7802164063746,0.11082123885941046,103.87150182979455,0.012490820284791742,0.027380519825865868,0.999751467483777,-188.40431974909347,-149.02498512886902,NaN,79.98999938708307,0.02717416882669448,0.07725641064648915,0.9974581657164397,37.35368834529689,-1160.1816065439734,NaN,2.0179659627982582,0.013938464681765513,0.03957929328774947,0.011443693215990761,9.880646220774874,-264.0939313086861,-0.011460702082008667,0.13292556583547718,-0.0018527783046931423,-0.005261099955598644,-0.0015211593959850232,-1.3133904897173365,35.10483525305084,NaN,0.002048802581824641,0.9953886826798874
2,1983,76.63105096882101,0.030634051208930764,0.10692319486842548,0.986136721510176,54.273439984552056,-3027.1657486286567,0.12018044169770588,103.87150182979455,0.012490820284791742,0.027380519825865868,0.999751467483777,-188.40431974909347,-149.02498512886902,NaN,79.00642608451301,0.0058381286383433675,0.020398228349501314,0.9974300040566102,37.168794779164216,-1144.0167592154082,NaN,2.0135034795504456,0.002985733412109561,0.010421649758821802,0.011691181403719518,9.962023261177801,-259.3298950957882,-0.010031103174526828,0.13352006944084754,-0.0003986553325218696,-0.001391499399339997,-0.0015610073528695562,-1.330130037604982,34.625745601044216,NaN,0.0005806697041685978,0.994261052301418
3,1983,75.660367699239,0.006508152109446663,0.02695187394295304,0.9863277498806758,54.159510889810434,-2952.1700352136518,0.13012705518559384,103.87150182979455,0.012490820284791742,0.027380519825865868,0.999751467483777,-188.40431974909347,-149.02498512886902,NaN,78.01199466650078,0.0012556458896414737,0.005204557657449402,0.9973956472004695,37.08847207300885,-1128.9823930478558,NaN,2.0032372751338903,0.0006358591697211693,0.0026333399485793433,0.011876619700367989,9.986773418315416,-253.12861724208292,-0.009128942046101986,0.1348978740783506,-8.577605022093682e-5,-0.00035523196073167473,-0.001602130748815372,-1.3471945030328307,34.14651233453132,NaN,0.000266723554765254,0.9938786560343899
4,1983,74.67733331212602,0.0013821846079983395,0.006623646034030017,0.9863445602181687,54.026524004762635,-2877.6588410697473,0.1407640265086209,103.87150182979455,0.012490820284791742,0.027380519825865868,0.999751467483777,-188.40431974909347,-149.02498512886902,NaN,77.01525942989214,0.00027012309844965364,0.0012954786336390038,0.9973569046029281,37.028461992663296,-1114.1903906746404,NaN,1.991596705778683,0.00013522940402219724,0.0006480589497889385,0.012050907816363905,9.998727321925223,-246.68990574303174,-0.008302477273196078,0.13647733722748856,-1.845574897975172e-5,-8.844535995473752e-5,-0.0016446758099310102,-1.3645996805692266,33.667581456709826,NaN,0.00020136798893691894,0.9936544321470391
5,1983,73.69170557196176,0.00029347897101565976,0.0015974332161044643,0.9863109706594756,53.88064360071326,-2804.0246295757497,0.152152087540846,103.87150182979455,0.012490820284791742,0.027380519825865868,0.999751467483777,-188.40431974909347,-149.02498512886902,NaN,76.01806166707792,5.811343457504321e-5,0.0003165345941251302,0.9973138465775968,36.97046779101159,-1099.4526707823998,NaN,1.9795275728637827,2.8746975725856965e-5,0.0001564755334758979,0.012225204823818482,10.007295673764904,-240.26632202692002,-0.0074480632550168995,0.13813448037535891,-3.970948500780728e-6,-2.161466664651468e-5,-0.001688722315722635,-1.3823525929416203,33.18906354489884,NaN,0.0001897433629245205,0.9934619559563405
6,1983,72.70557123092846,6.230333442353444e-5,0.0003796764379941784,0.9862525114223567,53.7225832875771,-2731.3502306636287,0.16433474625406425,103.87150182979455,0.012490820284791742,0.027380519825865868,0.999751467483777,-188.40431974909347,-149.02498512886902,NaN,75.0208009569182,1.250242082305791e-5,7.623723784303634e-5,0.9972661321040427,36.910342172693014,-1084.729184178333,NaN,1.9672288485027147,6.109588922589783e-6,3.723245225454567e-5,0.012401956959370016,10.014441391862638,-233.9108807767785,-0.006540233332858586,0.13984384825008495,-8.543884177940853e-7,-5.206729358056874e-6,-0.0017343373870170825,-1.4004580223143146,32.71099771532492,NaN,0.00018994132730028565,0.9932737868125991
7,1983,71.7193882047978,1.3224034019319358e-5,8.91948262598393e-5,0.9861734644231872,53.55182822762727,-2659.6534803962527,0.17736834749838445,103.87150182979455,0.012490820284791742,0.027380519825865868,0.999751467483777,-188.40431974909347,-149.02498512886902,NaN,74.02356718236913,2.6897406977031953e-6,1.8152403510382573e-5,0.9972132929061625,36.84696167857871,-1070.0112360101066,NaN,1.9547403749831953,1.2982163683159096e-6,8.756470514066679e-6,0.012581722400634664,10.02053336757953,-227.6350795056756,-0.005570608430168065,0.14160123514527495,-1.8382903757781914e-7,-1.2399270003718916e-6,-0.0017815874321758496,-1.418919901662098,32.233408420369216,NaN,0.0001929709681590828,0.9930837507508637
8,1983,70.73326967038565,2.806299096030705e-6,2.075481916669183e-5,0.9860734396458443,53.36757549812982,-2588.938586885178,0.19130180675731542,103.87150182979455,0.012490820284791742,0.027380519825865868,0.999751467483777,-188.40431974909347,-149.02498512886902,NaN,73.0263840183598,5.7866077147575e-7,4.2819304126538e-6,0.9971547913007992,36.77983304855107,-1055.2967621364505,NaN,1.9420681155080823,2.758035627864043e-7,2.039815696108628e-6,0.01276464946751661,10.025598219294041,-221.44180076331233,-0.0045343870099983355,0.14340706051705582,-3.9552191768173896e-8,-2.925239917581289e-7,-0.0018305408586734239,-1.4377415705523253,31.756317723037007,NaN,0.00019692807571970413,0.9928902206383741
9,1983,69.74725696192927,5.954144950808915e-7,4.791108605030889e-6,0.9859509351369117,53.16891376422964,-2519.206909775459,0.20618747516649888,103.87150182979455,0.012490820284791742,0.027380519825865868,0.999751467483777,-188.40431974909347,-149.02498512886902,NaN,72.02926135571276,1.244913900070087e-7,1.0022330077086937e-6,0.9970900284130804,36.70857676582977,-1040.5850876762327,NaN,1.9292108031101698,5.8582896552725344e-8,4.7140366224194675e-7,0.01295079548411509,10.029586603973764,-215.33213748915142,-0.0034274451519013247,0.1452627942037766,-8.509905867172425e-9,-6.847739563475667e-8,-0.0018812687391897426,-1.456925774802692,31.279747973611244,NaN,0.000201436743113718,0.9926925159112255
