age,year,forecast,LE,LE_Bs,LE_bs,LE_Cs,LE_cs,LE_ds,LE_cC,Lstar,Lstar_Bs,Lstar_bs,Lstar_Cs,Lstar_cs,Lstar_ds,Lstar_cC,Lmed,Lmed_Bs,Lmed_bs,Lmed_Cs,Lmed_cs,Lmed_ds,Lmed_cC,h,h_Bs,h_bs,h_Cs,h_cs,h_ds,h_cC,H,H_Bs,H_bs,H_Cs,H_cs,H_ds,H_cC,mortality,survival
10,1948,0,53.926844315512916,0.0005555550057140155,0.007441591765060384,0.8255736044581277,57.92145777556009,-1628.0482233970135,0.7914025889316955,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,57.962085961054086,0.00022148339343180758,0.0029720712475160916,0.9318610552916469,78.703799076035,-1221.1261569716207,NaN,1.3121508098185384,3.80001141018983e-5,0.0005088220971059387,0.006529897874558403,8.132279776997454,-88.71949850256682,-0.0501978638664321,0.2692403484024627,-1.0231163952605828e-5,-0.00013699543857477537,-0.0017581119787852745,-2.189537840462908,23.886868686909647,NaN,0.0032448023386689798,0.864795453143556
11,1948,0,53.10107456522,0.00021773926252508403,0.003152944751777497,0.8266728252419249,57.10507384418911,-1579.7558646027828,0.84248201929947,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,57.03049301346839,8.770838855979248e-5,0.0012721930592738534,0.931605829976606,77.60715221754911,-1195.017346090799,NaN,1.3055166446774609,1.5022817948241749e-5,0.00021746102339756487,0.006788605321286868,8.181241201777798,-86.63438277544708,-0.04728547076030541,0.27103247138338327,-4.071671469427549e-6,-5.8938998465143644e-5,-0.0018399324774601579,-2.2173820219012264,23.4807308704442,NaN,0.0032681996633982515,0.8619844189296656
12,1948,0,52.27402974706257,8.531515972678051e-5,0.0013280026532579469,0.8276847086903006,56.23638955987985,-1532.1756566850672,0.8955256232580194,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,56.0990920671201,3.473230824407016e-5,0.0005415001582278326,0.9313020917964544,76.48561056893335,-1169.13874322337,NaN,1.2986068439662704,5.937323727417687e-6,9.2389088149247e-5,0.0070512177685552214,8.227070588153794,-84.55106271852414,-0.04417848254540576,0.2729117369449849,-1.620365319420712e-6,-2.52140664454523e-5,-0.0019243600887753978,-2.245264124182055,23.074977387062162,NaN,0.0032980163822389275,0.8591594301930564
13,1948,0,51.445932110623204,3.341898592146669e-5,0.0005564699189367059,0.8286057946426679,55.31357977318327,-1485.316423127848,0.9505455471278308,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,55.16798594288706,1.3753563012484067e-5,0.0002293619301478251,0.9309465031746434,75.33693422777453,-1143.4825185483458,NaN,1.2914265854231117,2.345874511636461e-6,3.904956129333286e-5,0.007317664916741725,8.269645111343221,-82.47161182024752,-0.040872715791188854,0.2748783657781484,-6.448301487514501e-7,-1.0733879708866191e-5,-0.002011467773637,-2.273146533769974,22.669661880258673,NaN,0.003332190074350609,0.8563162201726588
14,1948,0,50.61692713221746,1.3086847296971637e-5,0.00023211827081512322,0.829431116158777,54.33472205186208,-1439.184319119295,1.007547300994713,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,54.237249218797615,5.446070651389866e-6,9.673537366666787e-5,0.9305352692044973,74.15913518615403,-1118.0435192749426,NaN,1.2839756712109318,9.266016343042201e-7,1.6429911488673616e-5,0.007587826817280469,8.308793455808974,-80.39760126634054,-0.037364345623672954,0.27693410997660795,-2.5660757527268205e-7,-4.550002979551561e-6,-0.0021013280662882075,-2.30098832066767,22.264838150933258,NaN,0.003370057811719574,0.8534516561885309
15,1948,0,49.787133887622126,5.123283280055772e-6,9.643138724724264e-5,0.8301549329951509,53.29785876761454,-1393.7844374420865,1.066526425130008,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,53.30694785726895,2.156431088473425e-6,4.064501862961807e-5,0.9300642201219762,72.9502765438209,-1092.8176950926177,NaN,1.2762518746502323,3.658930950290803e-7,6.884882579362566e-6,0.007861553670974374,8.344322984998236,-78.33042023957066,-0.033649985337841144,0.27908137454518833,-1.0211395200721253e-7,-1.9214424350614055e-6,-0.002194013204575456,-2.328745128302611,21.860561349157617,NaN,0.0034115277788057505,0.8505629378609576
16,1948,0,48.956664987795214,2.0050693702090796e-6,3.99161266009751e-5,0.8307710204672955,52.2010270287734,-1349.1214245700032,1.1274697497730441,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,52.3771471782037,8.538261640516067e-7,1.7020309516940818e-5,0.9295288305233742,71.70839290873094,-1067.8014953146755,NaN,1.2682522743192426,1.444396654284007e-7,2.8746258999566814e-6,0.008138673703178598,8.376030878298124,-76.27139833553522,-0.029726757277282412,0.2813228675721309,-4.063418323063708e-8,-8.08697978394097e-7,-0.002289595024423982,-2.3563690255556557,21.456888493457942,NaN,0.003456750672114878,0.8476472694485763
17,1948,0,48.12563457657775,7.844665409293072e-7,1.6468318222460822e-5,0.8312727814803459,51.04227649255628,-1305.1997132844756,1.1903552779496904,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,51.44791523073839,3.3805306489074666e-7,7.105859812107537e-6,0.9289242126886497,70.43145907066092,-1042.9916424358528,NaN,1.259973791883755,5.70017320466929e-8,1.196304220521625e-6,0.008418996132511276,8.403708904534518,-74.22185120537706,-0.025592341735493167,0.2836614606348871,-1.6169199545141598e-8,-3.3934540237189625e-7,-0.002388144740022387,-2.3838083426096848,21.05387872394724,NaN,0.0035059901956637596,0.844701719656946
18,1948,0,47.294161648845,3.068167076171839e-7,6.774032673763478e-6,0.8316532886180921,49.81968296877282,-1262.0236065137726,1.2551476717328403,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,50.51932435736832,1.33836348679899e-7,2.958573631229059e-6,0.9282450990412349,69.11737816666326,-1018.385051944944,NaN,1.2514134151491294,2.248834255895169e-8,4.963707077389033e-7,0.008702312140484248,8.427145690368764,-72.18309637209367,-0.021245002484849982,0.28610013268661416,-6.433903294424877e-9,-1.4201168611918954e-7,-0.0024897326580582842,-2.4110075001840974,20.651593449788944,NaN,0.003559572943679302,0.8417231551055728
19,1948,0,46.462371535956365,1.1996239586079747e-7,2.7787627209888477e-6,0.8319052989963014,48.53136096812042,-1219.5973031755154,1.3218025209865565,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,49.591452057528855,5.2984147904525875e-8,1.228777585281151e-6,0.9274858194808702,67.76397802275962,-993.9788095679248,NaN,1.2425682968523883,8.869336159572826e-9,2.0539255278350937e-7,0.008988395040941663,8.446128022485917,-70.1564573996598,-0.01668369264315134,0.28864194695711093,-2.560067598613133e-9,-5.928487981146008e-8,-0.002594427844658298,-2.437906836658456,20.250096455424597,NaN,0.003617870018488747,0.8387082022386287
20,1948,0,45.630396674308216,4.688767449421111e-8,1.1369756184973565e-6,0.832021259027745,47.175476439001855,-1177.9249011244035,1.3902618059698129,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,48.664381589731065,2.097402567167352e-8,5.091946957333417e-7,0.9266402761779755,66.36901126508003,-969.7701716026202,NaN,1.23343580453984,3.4969689703515575e-9,8.477590329908655e-8,0.00927700014827624,8.460441796639804,-68.14326346036431,-0.011908042960915936,0.29129004076217513,-1.018617349159195e-9,-2.469440599602471e-8,-0.0027022977513316304,-2.4644424358097226,19.849453991049085,NaN,0.003681291421978081,0.8356532196905369
21,1948,0,44.79837709366164,1.8319419320840187e-8,4.6411955164568206e-7,0.8319933060777471,45.7502602037509,-1137.0103907471714,1.4604527383391148,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,47.73820248676574,8.301105553851837e-9,2.105655574643691e-7,0.9257019166464636,64.93015754097068,-945.7565752298588,NaN,1.2240135513004025,1.378310089662496e-9,3.490991722669195e-8,0.009567864551108165,8.469872857404205,-66.14484702688458,-0.00691845797603959,0.2940476201970452,-4.052970682706642e-10,-1.0265162377216716e-8,-0.002813407801622926,-2.4905459570908586,19.449734856580772,NaN,0.0037502856831364752,0.832554273923814
22,1948,0,43.96646079548011,7.1549009442144276e-9,1.8903875401214678e-7,0.8318132697842041,44.25402230030988,-1096.8576444315554,1.5322890766476613,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,46.813011053646946,3.2873930124810374e-9,8.690835752212856e-8,0.924663705685704,63.44502728766845,-921.9356537538679,NaN,1.2142994190935972,5.430583980643988e-10,1.4344616957401342e-8,0.009860706881420447,8.47420782509934,-64.1625407533982,-0.0017161559629835371,0.29691795649646147,-1.612479907798926e-10,-4.259229227571082e-9,-0.002927820936834567,-2.5161444703536393,19.051010484112673,NaN,0.0038253417338204483,0.8294071152465138
23,1948,0,43.13480408693286,2.7927934992738724e-9,7.683952054836626e-8,0.8314726744535729,42.68516731665832,-1057.4704039028336,1.6056686452116002,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,45.88891087636473,1.301149143228143e-9,3.580648554420023e-8,0.9235180964261597,61.91116691840401,-898.3052549166389,NaN,1.2042915792776834,2.1390615393100262e-10,5.882429406875538e-9,0.010155227115054477,8.473234947436973,-62.19767396542042,0.0036968012102994467,0.29990438275547676,-6.417295298014963e-11,-1.764168181318651e-9,-0.003045597119679484,-2.541160296853269,18.653355019420964,NaN,0.003906991857471791,0.8262071530212003
24,1948,0,42.30357189510469,1.0898856098542282e-9,3.117203335479093e-8,0.8309627430249582,41.042210749264314,-1018.8522661877677,1.6804710130361173,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,44.96601335293528,5.157257127686729e-10,1.473032839258232e-8,0.9222570006701772,60.32606548220809,-874.8634616271356,NaN,1.193988512120517,8.426329836193202e-11,2.407699455402171e-9,0.010451106425261746,8.466746000314986,-60.251568930846304,0.009320586533506963,0.3030102904644701,-2.5517271468995e-11,-7.295548036301608e-10,-0.0031667927935933897,-2.565510858653882,18.256845402668507,NaN,0.003995815258476248,0.8229494295569815
25,1948,0,41.4729380697043,4.256706805489343e-10,1.262320911005075e-8,0.8302744031095074,39.32379638954755,-981.0066684956146,1.7565597135388737,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,44.044438251534885,2.0396453096625395e-10,6.049577275629267e-9,0.9208717588767917,58.6871629376713,-851.6086149156448,NaN,1.1833890259573763,3.310609744688858e-11,9.837364525596443e-10,0.010748007095997344,8.45453216824444,-58.32553699094339,0.015141790805607586,0.30623912561260314,-1.0163022730924886e-11,-3.0128246357017094e-10,-0.003291460295188207,-2.5891085386667614,17.861561449012402,NaN,0.004092442089067812,0.819628592450286
26,1948,0,40.643085676084034,1.6767962750654336e-10,5.102941462256324e-9,0.8293982953209953,37.52871472518414,-943.9368721038342,1.8337781540144416,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,43.12431429768159,8.030023416353813e-11,2.478634148795552e-9,0.9193531099372723,56.99186021852959,-828.5393390884469,NaN,1.1724922762163088,1.300018336769816e-11,4.012817972114295e-10,0.011045572503436797,8.436395125009843,-56.42087459548887,0.0211649686921935,0.30959438423209157,-4.0361936420322075e-12,-1.2423184570599725e-10,-0.003419647217699936,-2.6118605538674804,17.46758592824734,NaN,0.004197557887329366,0.8162388652549467
27,1948,0,39.81420727765176,6.624702528623824e-11,2.0600755244961387e-9,0.828324784153117,35.655922322404486,-907.6459452942678,1.911950306917641,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,42.2057797911022,3.32999445045079e-11,1.0150808226425407e-9,0.917691161199061,55.237531289425625,-805.6545691153748,NaN,1.1612977843529353,5.1774818677148884e-12,1.6334435257876533e-10,0.011343427169163705,8.412137945047636,-54.53885927080943,0.02738098475534356,0.31307960730167433,-1.6058215795729543e-12,-5.115541802405013e-11,-0.003551395723579279,-2.633668844406633,17.075004643189235,NaN,0.004311908427907351,0.8127740164158048
28,1948,0,38.986505205609014,2.5062445034006133e-11,8.286485937852511e-10,0.8270439717387397,33.704562145261875,-872.1367453478431,1.9908789132618352,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,41.28898325214492,1.2319605587127449e-11,4.160689215920253e-10,0.9158753591117126,53.42153741474817,-782.9535803034064,NaN,1.1498054566658122,1.995100770387601e-12,6.652380408214413e-11,0.011641176889230474,8.38157121010409,-52.680745550196455,0.033782812559237804,0.31669837494417635,-6.439173009408184e-13,-2.102447834354463e-11,-0.003686741803267216,-2.654429981717316,16.683906506589466,NaN,0.004436305007963065,0.8092273264317513
29,1948,0,38.160191813285934,1.0291385946148881e-11,3.3359925455218107e-10,0.8255457146345301,31.673984747020654,-837.4118996073466,2.0703460359290724,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,40.37408409698806,5.341408331944565e-12,1.6906466011604944e-10,0.9138944609179698,51.541243869473696,-760.4360202699345,NaN,1.1380156029322375,7.845046831387195e-13,2.696637904148274e-11,0.011938408941844777,8.34451308691136,-50.84776089038163,0.04036230716034582,0.3204542998588851,-2.6082659521909883e-13,-8.654041662900504e-12,-0.0038257144788873777,-2.6740350989308013,16.294383615552785,NaN,0.004571630201128539,0.8055915532399469
30,1948,0,37.33548971196997,3.919257084256687e-12,1.3480782982201578e-10,0.8238196439670424,29.56377025176017,-803.4737856205744,2.1501111249590603,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,39.46125334029347,1.828075135171183e-12,6.8851473857298e-11,0.9117365081263985,49.594039331900134,-738.1019432283666,NaN,1.125928954791488,2.8951958544405125e-13,1.0934162273430241e-11,0.012234692376178132,8.300790445369008,-49.04110160260659,0.04711020715469317,0.3243510199304231,-1.1492501543042567e-13,-3.5259220499486005e-12,-0.003968334950766978,-2.692369847183878,15.906531323316209,NaN,0.004718844118405181,0.8018588958397895
31,1948,0,36.5126319848038,1.033425678452399e-12,5.393695664647351e-11,0.8218551891394633,27.3737510198696,-770.324510385088,2.229909781974769,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,38.550674323293265,-4.2671248863980236e-13,2.8815753708087983e-11,0.9093888022933813,47.57735820486456,-715.9518465348762,NaN,1.113546683795585,1.2234098104712025e-13,4.470481799229311e-12,0.012529578385004347,8.250240001727756,-47.261928822814156,0.05401607807541922,0.3283921899554299,-3.942472886682603e-14,-1.4608362406566403e-12,-0.00411461568508532,-2.7093143818247247,15.520448307657041,NaN,0.004878991219674658,0.7980209562063767
32,1948,0,35.69186237508306,1.2208933330159005e-12,2.0703193924343524e-11,0.8196416053685862,25.104034882455117,-737.9658887215375,2.309454942112187,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,37.64254346454456,0.0,1.1043954810468929e-11,0.9068378840119367,45.48870611225951,-693.9867094264679,NaN,1.1008704190448357,7.938440246046566e-14,1.8383607801482476e-12,0.012822600762161107,8.192709482220861,-45.51136455154728,0.06106832583295877,0.33258147242722136,-1.4690368367112583e-14,-6.004476226807451e-13,-0.004264559441830756,-2.7247433827631395,15.136236634722225,NaN,0.005053207723849779,0.7940686995807628
33,1948,0,34.873435444978234,2.8887435573498177e-13,8.246740501189333e-12,0.8171680052952393,22.75502878208648,-706.3994208174697,2.3884357896194635,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,36.737071029719516,1.6591474861680095e-13,4.639088010051426e-12,0.9040695160392412,43.325688809180384,-672.2080337880358,NaN,1.08790226432185,-9.664766687607137e-15,7.282847446637807e-13,0.013113276446636582,8.12805880105014,-43.79048778867782,0.06825417226914723,0.3369225273182047,-5.421469484748915e-15,-2.4792960683168554e-13,-0.004418158241815412,-2.738526113443363,14.754001818258644,NaN,0.005242729670120275,0.7899924132698338
34,1948,0,34.057616700530005,0.0,3.9108637751805325e-12,0.8144233948913956,20.327462661429553,-675.6262689912112,2.4665168842277283,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,35.834481915803835,2.2159644015819034e-13,2.7082594595128635e-12,0.9010686715311917,41.08604473919142,-650.6178867440009,NaN,1.0746448146382035,1.4531143850527972e-14,2.504257368478859e-13,0.013401106154035971,8.05616124756098,-42.10033079227942,0.07555964252419903,0.34141900079872894,-1.4823102620202835e-14,-9.029774165188194e-14,-0.004575392272701778,-2.750526523416766,14.373852872414725,NaN,0.005448901687439363,0.7857816641436411
35,1948,0,33.244682678489326,-1.4773096010546022e-13,1.6517453229841706e-12,0.8113967138847595,17.822413391655914,-645.6472337402274,2.543340417972038,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,34.93501644394381,-1.0442536140583658e-13,1.5036528773432898e-12,0.8978195287132146,38.76768144210961,-629.2189447647876,NaN,1.0611011721057924,1.9407857201053597e-14,1.275273610007196e-13,0.01368557509510258,7.976904676135529,-40.44187548938674,0.08296958605839444,0.3460745128314465,0.0,-4.780734509584171e-14,-0.004736228733850371,-2.7606033996965427,13.995902357971147,NaN,0.00567318653445042,0.7814252550841778
36,1948,0,32.43492099039924,3.1109731860475854e-13,1.1198964790647155e-12,0.8080768809002944,15.241328519783705,-616.4627291488728,2.618522761556459,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,34.03893115390305,0.0,0.0,0.8943054732463472,36.36871599227712,-608.0145388993582,NaN,1.0472749610456213,3.7096699276561427e-14,6.836570222434846e-14,0.013966153782713544,7.890192692681016,-38.81605006397266,0.09046764708807362,0.3508926435804965,-1.5120615551064543e-14,-1.521298053666806e-14,-0.004900620621464889,-2.768610572293428,13.620266420294366,NaN,0.00591717547753054,0.7769111807186238
37,1948,0,31.62863031910234,-2.7272267158275715e-13,-2.6295715561166476e-13,0.8044528434553111,12.586049574835618,-588.0727577575675,2.6916589282162025,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,33.14649959165838,2.1611815281065987e-13,2.465770171944351e-13,0.8905091098296242,33.887519593059025,-587.0087006216658,NaN,1.0331703422461167,6.018215744478787e-15,2.5835641961309975e-14,0.014242298925142267,7.795945831121791,-37.22372575073484,0.09803632613766533,0.35587691857634285,1.1268908678021535e-14,-1.1398591564844936e-14,-0.005068505454915388,-2.7743971797650357,13.247064818105395,NaN,0.006182599580578615,0.7722265828639765
38,1948,0,30.826120362749908,1.7867848906263731e-13,8.555088368858728e-13,0.8005136330109097,9.8588346584494,-560.476884989255,2.7623220248748397,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,32.25801308007854,1.4443717786749089e-13,1.4443717786749089e-13,0.8864122847371725,31.32276640356973,-566.2062076537451,NaN,1.0187920262850487,1.7419022047417242e-14,2.000879072361812e-14,0.014513454406044242,7.694102713305547,-35.66571385718488,0.10565695661724968,0.36103079257867693,3.1464422092272775e-15,-7.9050485436670635e-16,-0.005239803947245679,-2.777808000767963,12.876420941747469,NaN,0.006471341986646038,0.7673577062208942
39,1948,0,30.02771172121907,-8.863857606327613e-13,-2.862103482859914e-13,0.7962484251103686,7.062380000062631,-533.6742132677451,2.8300625510403106,97.76872866383229,0.19048637371759086,0.4876893001340289,0.9944823867386167,-263.0977358542743,-177.35081997675414,NaN,31.373781460892047,-1.1060983241120063e-13,-1.1060983241120063e-13,0.8819961210091201,28.673486585244913,-545.6126289977149,NaN,1.0041452858285418,1.0202188880057568e-14,1.0202188880057568e-14,0.014779052349470398,7.584621185452791,-34.14276303819988,0.11330975515496702,0.36635763208331906,-5.189694232331418e-16,4.148994691818561e-15,-0.005414418623179657,-2.7786838577530233,12.508461819454975,NaN,0.006785451278545846,0.7622898549848337
