age,year,LE,LE_Bs,LE_bs,LE_Cs,LE_cs,LE_ds,LE_cC,Lstar,Lstar_Bs,Lstar_bs,Lstar_Cs,Lstar_cs,Lstar_ds,Lstar_cC,Lmed,Lmed_Bs,Lmed_bs,Lmed_Cs,Lmed_cs,Lmed_ds,Lmed_cC,h,h_Bs,h_bs,h_Cs,h_cs,h_ds,h_cC,H,H_Bs,H_bs,H_Cs,H_cs,H_ds,H_cC
0,1958,74.41299052280537,1.3897782537656036,3.8526809639972486,0.9465444111397407,70.50960888750721,-2947.362580469535,0.32322321994584263,106.0763568291599,0.032223265275483075,0.08956296182207196,0.9991246309856152,-262.8684731027676,-181.02590294864197,NaN,78.43258734768949,0.3402788199539387,0.9457880416620822,0.9907560736987403,58.580488284803636,-1413.4616837822375,NaN,1.705959297054099,0.10250843217680775,0.2841276646840492,0.009286496858471693,10.058679377883301,-186.00067295006073,-0.024581907870188532,0.18159809607215008,-0.018615336114657353,-0.05159704294808125,-0.001686410148682806,-1.8266370240237915,33.77736807587324,NaN
1,1958,74.26157070786623,0.4072866542676371,1.4614387066206287,0.9569488904537822,70.9437159297231,-2906.393813029888,0.34848385431012396,106.0763568291599,0.032223265275483075,0.08956296182207196,0.9991246309856152,-262.8684731027676,-181.02590294864197,NaN,77.63627269177151,0.09822098661280644,0.3531635362186747,0.9908081896593338,56.157722061773946,-1375.1385784858874,NaN,1.7569100263543784,0.031676783281827985,0.1136507333724125,0.010046855681106484,10.711644680152247,-193.08413235184776,-0.018378733122073786,0.17257730010152358,-0.005466693734754799,-0.019613536720024343,-0.0017338592279315733,-1.8485867185466018,33.32193825368101,NaN
2,1958,73.53670623710042,0.11842956087582324,0.5215982809394671,0.960030407688264,70.80987164205085,-2843.1850840362877,0.37255178911901565,106.0763568291599,0.032223265275483075,0.08956296182207196,0.9991246309856152,-262.8684731027676,-181.02590294864197,NaN,76.70195897992264,0.028685250422692175,0.1265522387373193,0.9907441659036902,55.310527199507085,-1351.0378478757432,NaN,1.7650183977849083,0.009377075242048769,0.04129542536540085,0.010405531343618216,10.927412563808202,-191.95782801364157,-0.01511787923732945,0.17118363705623538,-0.001605201844889465,-0.00706910110785424,-0.0017812567009110184,-1.8705942262588902,32.86003916084969,NaN
3,1958,72.6440798859478,0.03435335392900686,0.1793363474979175,0.9609198913782152,70.49148456616727,-2774.217035553637,0.39708504323979615,106.0763568291599,0.032223265275483075,0.08956296182207196,0.9991246309856152,-262.8684731027676,-181.02590294864197,NaN,75.72778430289392,0.008405856304478243,0.04394501268959056,0.990639307568639,54.9133587686926,-1330.9585865614283,NaN,1.7598903157703134,0.00273923249073452,0.014298535358351913,0.010633794767060209,11.000754910302994,-188.28272654052418,-0.012942603989413201,0.1720637354663524,-0.0004713225746696413,-0.0024602594053279424,-0.001829690449807314,-1.892830982817089,32.39662925231926,NaN
4,1958,71.70272051359068,0.00995667266176176,0.06010240060934649,0.9611407388997033,70.10110948526398,-2704.2681158925243,0.4226422457914672,106.0763568291599,0.032223265275483075,0.08956296182207196,0.9991246309856152,-262.8684731027676,-181.02590294864197,NaN,74.74204920362183,0.0024656493781398266,0.014902522222642699,0.9905145038881551,54.64131738154967,-1312.0445055978466,NaN,1.7507334246768644,0.0007969551871114162,0.004810369748146004,0.01082383438734776,11.030134427272113,-183.89752852366058,-0.011059969859633678,0.17364654007822206,-0.00013838851081139294,-0.0008353040632333502,-0.0018795213917375915,-1.9153446798951632,31.933169557129034,NaN
5,1958,70.74727801982174,0.00288466739703075,0.01976701172205525,0.9611403285793381,69.67084082066708,-2634.712743194524,0.44943461815536284,106.0763568291599,0.032223265275483075,0.08956296182207196,0.9991246309856152,-262.8684731027676,-181.02590294864197,NaN,73.75302402983826,0.0007234390160759687,0.004962941455010391,0.9903751882952126,54.399137010706205,-1293.4776316400548,NaN,1.740276664440114,0.0002315636173076826,0.0015866646306350442,0.011004017054423573,11.045335829548257,-179.34561471982812,-0.0092055273538786,0.1754718470804598,-4.063289563474306e-5,-0.00027841497353605764,-0.0019308951978440876,-1.938145479635114,31.47010628067742,NaN
6,1958,69.78783196863364,0.0008355474659627928,0.0064073822415478135,0.9610484914418971,69.20911007715857,-2565.9457815992046,0.47755992827037447,106.0763568291599,0.032223265275483075,0.08956296182207196,0.9991246309856152,-262.8684731027676,-181.02590294864197,NaN,72.76314107068738,0.0002122775884050291,0.0016295188588877048,0.990222212331317,54.15843141092267,-1275.0219602909356,NaN,1.7293161792093774,6.724881758547776e-5,0.0005156626355059076,0.011182809022307817,11.055065926651356,-174.78351785551885,-0.007295283283983136,0.17740568219477715,-1.1930322361715612e-5,-9.148148169991791e-5,-0.0019838938634806846,-1.9612315124245823,31.007589221529038,NaN
7,1958,68.82733189483125,0.00024196597612324562,0.0020529699155746386,0.9609015699063151,68.71738932207893,-2498.0811649320203,0.5070834454400329,106.0763568291599,0.032223265275483075,0.08956296182207196,0.9991246309856152,-262.8684731027676,-181.02590294864197,NaN,71.77312356416792,6.228899404886656e-5,0.0005289898984650424,0.9900550073928437,53.91035769219888,-1256.6089980772326,NaN,1.7180821482113662,1.9524355648668435e-5,0.00016564463416650599,0.011362701944644692,11.061800102683433,-170.25639045997588,-0.0053015734826278305,0.1794098997707437,-3.5028626790406607e-6,-2.9718287259981677e-5,-0.002038581217003339,-1.9845964477052702,30.545681947672787,NaN
8,1958,67.86666186555887,7.005695511226794e-5,0.0006515700639999053,0.9607083295927903,68.19508206503824,-2431.1523548435334,0.5380582711869605,106.0763568291599,0.032223265275483075,0.08956296182207196,0.9991246309856152,-262.8684731027676,-181.02590294864197,NaN,70.78319437434624,1.8277433935453032e-5,0.00017013844392252574,0.9898725120393267,53.65176606163767,-1238.2185627778617,NaN,1.7066399574456879,5.667288867482154e-6,5.2705856759044994e-5,0.011544411319697905,11.06619030255479,-165.77766179825954,-0.003213847179903507,0.18147453149849202,-1.028468620455393e-6,-9.564770758776503e-6,-0.00209501663567172,-2.008231700627437,30.084423507784386,NaN
9,1958,66.90610931726363,2.027961918669824e-5,0.0002051610152773966,0.9604693209605897,67.64095343319667,-2365.169773900269,0.5705351761840372,106.0763568291599,0.032223265275483075,0.08956296182207196,0.9991246309856152,-262.8684731027676,-181.02590294864197,NaN,69.7934304914973,5.363064208609065e-6,5.430002791635084e-5,0.9896734407686707,53.38113908383684,-1219.8444008332933,NaN,1.69500711068922,1.6447042571532534e-6,1.663786124574582e-5,0.011728123795751593,11.06835516257795,-161.3517518116306,-0.0010267300288054025,0.1835979235153008,-3.0196427704963326e-7,-3.0546768159492563e-6,-0.0021532591756222713,-2.0321270245795042,29.62384658821423,NaN
