age,year,LE,LE_Bs,LE_bs,LE_Cs,LE_cs,LE_ds,LE_cC,Lstar,Lstar_Bs,Lstar_bs,Lstar_Cs,Lstar_cs,Lstar_ds,Lstar_cC,Lmed,Lmed_Bs,Lmed_bs,Lmed_Cs,Lmed_cs,Lmed_ds,Lmed_cC,h,h_Bs,h_bs,h_Cs,h_cs,h_ds,h_cC,H,H_Bs,H_bs,H_Cs,H_cs,H_ds,H_cC
0,1833,43.77745749655214,4.9313158921399864,26.924904742752787,0.5285277476426915,58.55963367918708,-1422.2548362444065,0.7581214029971679,100.85002801900758,0.27804671964265826,1.558429364861231,0.9854007633628683,-386.0063654861236,-239.13940645795344,NaN,49.64655151549818,6.355735113698358,35.6233810190269,0.6662831388073472,223.87562400763753,-2690.990871308292,NaN,0.5404392153718232,0.18948626651165998,1.0237884497980794,0.0006975385991719854,4.467333274021026,-40.530541651894175,-0.05010052324910721,0.5824923565844399,-0.11037430192069418,-0.596348946766,-0.00040631090245364697,-2.602187486434017,23.608730720435798,NaN
1,1833,47.23308637625723,3.1887811713508443,23.628383686089933,0.5814258598043758,63.3184753777858,-1520.7731123714875,0.8833950437580464,100.85002801900758,0.27804671964265826,1.558429364861231,0.9854007633628683,-386.0063654861236,-239.13940645795344,NaN,53.36796624635446,3.0154902858526365,22.77714415598679,0.7341678091505391,199.0323440736163,-2292.909799091059,NaN,0.7002543017720665,0.13358677025167365,0.9827376061948546,0.001068826030305277,5.3361048716398205,-47.353766515902876,-0.05717322078718981,0.49645903732424684,-0.06632035935842608,-0.4878889659135277,-0.0005306283420528975,-2.649157487635422,23.509205338172258,NaN
2,1833,49.18034705330152,1.9884411842345582,18.60855642548513,0.6164378102569847,65.92429129120816,-1566.903691332799,0.9901053196788555,100.85002801900758,0.27804671964265826,1.558429364861231,0.9854007633628683,-386.0063654861236,-239.13940645795344,NaN,54.82863477582973,1.5866759428208603,15.076342544062522,0.7650828558374086,180.94474958471457,-2070.7853710960785,NaN,0.8094206218968383,0.08935022396104216,0.8315704092346112,0.001418133071058809,6.042616264602946,-52.36119753372039,-0.06171422102707877,0.44511588192469975,-0.03977120373860768,-0.3701451960891238,-0.0006312335526067433,-2.68966446774775,23.30680061884885,NaN
3,1833,50.122876149246245,1.213152436405822,13.715999176394712,0.6392469417985827,67.06955367647629,-1578.7502946104116,1.083490182063636,100.85002801900758,0.27804671964265826,1.558429364861231,0.9854007633628683,-386.0063654861236,-239.13940645795344,NaN,55.249608668290996,0.8796645451833068,10.072424678634437,0.781189461158633,168.78509453950264,-1932.754748785739,NaN,0.8802720596935273,0.05745351684056927,0.6466569599529434,0.0017345227992601945,6.574934425210631,-55.57986737682188,-0.06395878700372051,0.41467008131874183,-0.023824254500284747,-0.26814929416895816,-0.0007192547101985788,-2.7264285927677747,23.047308124822766,NaN
4,1833,50.42795295218879,0.7304649609439408,9.681074035139536,0.6541420241865016,67.26293302877335,-1569.3106882731395,1.1681299309927793,100.85002801900758,0.27804671964265826,1.558429364861231,0.9854007633628683,-386.0063654861236,-239.13940645795344,NaN,55.13532783202871,0.5015913321805718,6.720703351904181,0.7903077745169877,160.3865866634097,-1837.3905328742576,NaN,0.9243397568442497,0.03594458417041849,0.4745629154836676,0.002017890471898969,6.9580844686335706,-57.347541183495096,-0.06443880681553917,0.3967933126776927,-0.014262570625795777,-0.18830339130919965,-0.0008006854449496028,-2.760921386202302,22.755120840130097,NaN
5,1833,50.3396528346101,0.4363345254312405,6.632376193039008,0.6640437820856896,66.84338656371449,-1547.10769620268,1.2474632888033206,100.85002801900758,0.27804671964265826,1.558429364861231,0.9854007633628683,-386.0063654861236,-239.13940645795344,NaN,54.7282004056324,0.2905457378563942,4.459070492792727,0.7957822437664865,154.2423727196449,-1764.9735538012776,NaN,0.9506800135719486,0.0220845372878543,0.33456406097052155,0.002274210620572695,7.229294766720219,-58.072716945811415,-0.0636806944674093,0.38647812370755164,-0.00853519053393723,-0.1293016905440413,-0.0008789326535785315,-2.793964277171572,22.443834683821887,NaN
6,1833,50.01233581979251,0.259373055796118,4.447443866476987,0.6708365968466199,66.02516896408628,-1517.4647584548838,1.323881539090649,100.85002801900758,0.27804671964265826,1.558429364861231,0.9854007633628683,-386.0063654861236,-239.13940645795344,NaN,54.155249620081705,0.16982315925720037,2.937207845511761,0.7992305872478556,149.42532484939483,-1705.4580410636443,NaN,0.9656890216963294,0.013412843793163627,0.22929799752013694,0.002511036609944692,7.42281315457788,-58.10360790275364,-0.062083884915618476,0.3807207844640707,-0.005106548410829792,-0.08729851349200797,-0.0009560038279711578,-2.8260192471414105,22.121251180923664,NaN
7,1833,49.54094178558327,0.15371691442543786,2.9349839803504256,0.6756995578466385,64.9395468458152,-1483.6172535747544,1.398974131112242,100.85002801900758,0.27804671964265826,1.558429364861231,0.9854007633628683,-386.0063654861236,-239.13940645795344,NaN,53.48648130303629,0.09978353234692808,1.9202488479430238,0.801497526952098,145.37993336425944,-1653.4744889094814,NaN,0.9735965881510892,0.008087308988049352,0.15399246393609242,0.002735110312550503,7.564665772835415,-57.69303549213907,-0.05991351118440181,0.3777220814076884,-0.003054755183937261,-0.05816635399950193,-0.0010331115601241074,-2.8573413008680633,21.79193344880443,NaN
8,1833,48.982936757332375,0.09092673838713726,1.9130849766120346,0.6793570056553748,63.66531666418641,-1447.5010313571229,1.4737643497182227,100.85002801900758,0.27804671964265826,1.558429364861231,0.9854007633628683,-386.0063654861236,-239.13940645795344,NaN,52.76164857661715,0.058810974624730776,1.2463578603855479,0.8030450885227854,141.77531672025918,-1606.0622186331666,NaN,0.9770884986338095,0.004854285095855296,0.10187619798772082,0.0029516104526240592,7.672745437886004,-57.009242929243804,-0.057332410582257375,0.37640540989948273,-0.0018271791712939273,-0.0383467520615946,-0.0011110021422792396,-2.888062891599345,21.458587452806928,NaN
9,1833,48.372787213997,0.05371825801363242,1.2347767393902522,0.6822486037490384,62.249042916847806,-1410.264309364513,1.5488904493169404,100.85002801900758,0.27804671964265826,1.558429364861231,0.9854007633628683,-386.0063654861236,-239.13940645795344,NaN,52.00373900133433,0.03472531906505134,0.8035809614063816,0.8041328379697669,138.41443359669685,-1561.555709245889,NaN,0.9778279835504604,0.0029054892793478025,0.06662950405731526,0.0031642025222646704,7.758658859134208,-56.15876473439019,-0.054435862576212635,0.3761271666673324,-0.0010928334503985215,-0.025061166577912238,-0.0011901425294590028,-2.9182423738271392,21.122837063079434,NaN
