age,year,LE,LE_Bs,LE_bs,LE_Cs,LE_cs,LE_ds,LE_cC,Lstar,Lstar_Bs,Lstar_bs,Lstar_Cs,Lstar_cs,Lstar_ds,Lstar_cC,Lmed,Lmed_Bs,Lmed_bs,Lmed_Cs,Lmed_cs,Lmed_ds,Lmed_cC,h,h_Bs,h_bs,h_Cs,h_cs,h_ds,h_cC,H,H_Bs,H_bs,H_Cs,H_cs,H_ds,H_cC
0,1843,42.89373866075848,5.177737067626558,21.65097799556892,0.4845222807188077,50.70143755111812,-1368.4993348330754,0.3000666841975036,98.35049876052007,0.27208248562535053,1.1620857507238662,0.9831441362555271,-307.40458398321704,-214.1006998353707,NaN,48.0158013866046,7.146039272266854,30.521297221134898,0.5572935758373426,187.2031648874532,-2745.3044497989426,NaN,0.5347030960866064,0.20227693284601014,0.8385826899815553,-0.0006650869655959357,3.4564477925130865,-39.44872215486186,-0.0556661023166915,0.5858432034654875,-0.11850256632567552,-0.4912779694693784,0.00038963667849380027,-2.024936447379087,23.110765759832955,NaN
1,1843,46.42219136468734,3.0517649385673513,17.776266752006556,0.535236010790594,55.323800204783566,-1467.554725350202,0.36858251373052797,98.35049876052007,0.27208248562535053,1.1620857507238662,0.9831441362555271,-307.40458398321704,-214.1006998353707,NaN,52.15676272000782,3.0553000836585644,18.0673595900681,0.6511006301184658,176.86157657836904,-2343.8891489672847,NaN,0.6999871849251365,0.13026953239427042,0.7544558756186143,-0.0005631094171584706,4.16485763239842,-46.33752495994833,-0.06623031876526775,0.49659166761003004,-0.06469076433040728,-0.374656501411721,0.0002796354444901239,-2.0682335970296184,23.010828792810674,NaN
2,1843,48.20126128045041,1.7244070290247941,12.87668383763492,0.566500726430064,57.80232674524238,-1507.5629014534236,0.4305928308330992,98.35049876052007,0.27208248562535053,1.1620857507238662,0.9831441362555271,-307.40458398321704,-214.1006998353707,NaN,53.63069122127386,1.4620782543019595,11.047197303503381,0.6921771397809084,166.1663134363941,-2120.2555868548952,NaN,0.8032617824379871,0.07869377261268813,0.5850861089533248,-0.00042635889405282965,4.703189701706767,-50.92569292142976,-0.07356266924315719,0.447865738452372,-0.035244244582773636,-0.26204002224463535,0.00019095154093561867,-2.1063975288323955,22.807873066448952,NaN
3,1843,48.92646996034301,0.9521667873842549,8.67346662508104,0.585775987707341,58.95890855530842,-1512.6068628261949,0.4884141620980006,98.35049876052007,0.27208248562535053,1.1620857507238662,0.9831441362555271,-307.40458398321704,-214.1006998353707,NaN,53.983564588774065,0.739179519028842,6.799111951493422,0.7130154337320067,158.60509003987045,-1983.569045254935,NaN,0.8643883385421416,0.04553003813687057,0.4132871217634014,-0.00026629269039388334,5.084086378289193,-53.52961375115194,-0.07798864368710558,0.4213091724138499,-0.019182222687436225,-0.17412165523953974,0.00011219155301358338,-2.1419722245127217,22.552517269134672,NaN
4,1843,49.04857586670463,0.5191487656287019,5.581249511439518,0.5980470703932751,59.333316561219945,-1498.0786306202701,0.5441046772346246,98.35049876052007,0.27208248562535053,1.1620857507238662,0.9831441362555271,-307.40458398321704,-214.1006998353707,NaN,53.805714146447144,0.3841970116801941,4.1649097196612015,0.7248673162238441,153.2752807536191,-1889.0778543788658,NaN,0.8992698761923923,0.025646453267463013,0.2749003582976419,-9.274088163854324e-5,5.348727520845061,-54.73387620657808,-0.08029231289866418,0.40686661432223986,-0.010434685610225947,-0.11184777805674895,3.77331685105552e-5,-2.1762186573362547,22.26938690087866,NaN
5,1843,48.83432628942901,0.2810833101161398,3.4832343535811177,0.6063331104747025,59.247401583853055,-1472.974518776813,0.5991654023509644,98.35049876052007,0.27208248562535053,1.1620857507238662,0.9831441362555271,-307.40458398321704,-214.1006998353707,NaN,53.36038437786965,0.2025833115368977,2.528832671473552,0.7323421986744876,149.25135910659503,-1816.0245897816585,NaN,0.9186664261349639,0.014220163260116441,0.1757621674748739,8.865305772094297e-5,5.537599394050713,-55.058329896009226,-0.08119966120600847,0.3990508501869689,-0.005674568238765048,-0.07013804236175622,-3.537707806088318e-5,-2.209783746192117,21.971073354872473,NaN
6,1843,48.434602246607945,0.1515930111437273,2.1273762440277064,0.6123754885623516,58.883790362342765,-1442.3239928306512,0.6545996414975774,98.35049876052007,0.27208248562535053,1.1620857507238662,0.9831441362555271,-307.40458398321704,-214.1006998353707,NaN,52.77537382348437,0.10763724549510201,1.5204080096028345,0.7375521636545002,145.9459938227626,-1754.383919891063,NaN,0.9291898876048996,0.007813674347357644,0.10939967938177372,0.0002754178414835554,5.68030096573618,-54.86366452909044,-0.08121915031196614,0.394873472727142,-0.003085412724290978,-0.04319903131253811,-0.00010875519950920901,-2.2430001684748593,21.664205739140115,NaN
7,1843,47.93276638249062,0.08157364965072304,1.2786413916541401,0.6171528307353715,58.34314657285527,-1408.8751380720387,0.7110490811990118,98.35049876052007,0.27208248562535053,1.1620857507238662,0.9831441362555271,-307.40458398321704,-214.1006998353707,NaN,52.11565631137442,0.057424818034130826,0.905455358642173,0.7415309521481185,143.02053235384773,-1699.1441268586661,NaN,0.934686400651769,0.0042714817935362494,0.06681403442629395,0.00046679146541329214,5.795723927676186,-54.37191097322479,-0.08066208187028998,0.3927089995094322,-0.001677449341580673,-0.026238472612730455,-0.00018331320936096893,-2.276032945070158,21.352338759730593,NaN
8,1843,47.37431138260834,0.04383698066404065,0.7590741344694748,0.621206814888779,57.67978453811294,-1374.1122213333372,0.7689114113127845,98.35049876052007,0.27208248562535053,1.1620857507238662,0.9831441362555271,-307.40458398321704,-214.1006998353707,NaN,51.41511814807155,0.0307046497025467,0.5345690489113067,0.7448036040942285,140.28570076147304,-1647.7411961893033,NaN,0.9373248026675433,0.0023282607284253894,0.04023841191591853,0.0006627489898739571,5.895090496408689,-53.71148606509403,-0.07970496917111301,0.391674240948311,-0.000911919753520552,-0.015760349444609332,-0.00025958170753778096,-2.308955095503165,21.037405534742977,NaN
9,1843,46.78390753864246,0.023537702186792388,0.4462028149320692,0.6248340312768559,56.92235622665602,-1338.832958658902,0.8284273616651416,98.35049876052007,0.27208248562535053,1.1620857507238662,0.9831441362555271,-307.40458398321704,-214.1006998353707,NaN,50.69169783348009,0.016437768478607433,0.31317902823154475,0.7476421094082111,137.63693294294663,-1598.8412575712468,NaN,0.9383063632710092,0.0012669058271172462,0.023973953488296038,0.0008635057851606623,5.984788959282072,-52.9542652538177,-0.07844263968516427,0.3912899775637554,-0.0004957275526377185,-0.009380767722063393,-0.00033788115925535337,-2.34178793760052,20.72047326305882,NaN
