age,year,LE,LE_Bs,LE_bs,LE_Cs,LE_cs,LE_ds,LE_cC,Lstar,Lstar_Bs,Lstar_bs,Lstar_Cs,Lstar_cs,Lstar_ds,Lstar_cC,Lmed,Lmed_Bs,Lmed_bs,Lmed_Cs,Lmed_cs,Lmed_ds,Lmed_cC,h,h_Bs,h_bs,h_Cs,h_cs,h_ds,h_cC,H,H_Bs,H_bs,H_Cs,H_cs,H_ds,H_cC
0,1958,72.25495580780563,2.7967375962197667,3.456136863769926,0.9490266384598841,63.04322095612857,-2784.1047027006075,0.26271543446298784,102.3201229886608,0.06260119833622642,0.07752031222632912,0.9993566097777283,-232.79340708524873,-164.19357463654646,NaN,76.33317638280602,0.6611538430476867,0.8187199879803898,0.993204924488359,51.84102887728312,-1293.684334076397,NaN,1.7160638980366556,0.21460038748962915,0.2652282562358929,0.009630369559965633,9.307918952194171,-183.9672314351778,-0.02452825356853872,0.17977235947644807,-0.0385792180035585,-0.04768070942339412,-0.001731274258429448,-1.6733065518501502,33.072223261455726,NaN
1,1958,72.61947645753442,0.48698956699976126,0.879607278040193,0.9666437658119954,63.936857643017845,-2763.825650668728,0.2865391425317153,102.3201229886608,0.06260119833622642,0.07752031222632912,0.9993566097777283,-232.79340708524873,-164.19357463654646,NaN,75.64732987884375,0.11134405707439354,0.20139709755656088,0.9933060704521887,48.36947362792352,-1246.167600139188,NaN,1.8119631128007365,0.04092573799769113,0.07392675409779903,0.0109058887901899,10.374016451880824,-199.68411796815684,-0.014610027609545901,0.16333318041172845,-0.006684530947821428,-0.012074691864205617,-0.001781293501315217,-1.694421100729618,32.61504206543851,NaN
2,1958,71.87980091425183,0.08350822109631786,0.19846920784283112,0.9696983705994284,63.84357520782018,-2701.4047963100425,0.30756561269112975,102.3201229886608,0.06260119833622642,0.07752031222632912,0.9993566097777283,-232.79340708524873,-164.19357463654646,NaN,74.70642624964445,0.0191886149987065,0.04565438835524538,0.993244684053101,47.656123667026534,-1224.1108684195683,NaN,1.820241893968005,0.007148796862190455,0.016991197592503653,0.011300382078279407,10.590548670721406,-198.4618454730617,-0.01118093126613903,0.16198656262196762,-0.0011580090305810047,-0.0027523456928628016,-0.0018305100491776375,-1.7155265754482767,32.148152159823645,NaN
3,1958,70.94898979618839,0.014279687911190518,0.04208322660314883,0.9701738525693858,63.56056744244858,-2632.5712780063436,0.32901749887894377,102.3201229886608,0.06260119833622642,0.07752031222632912,0.9993566097777283,-232.79340708524873,-164.19357463654646,NaN,73.72227235999588,0.0033198477208398764,0.009792572572164055,0.9931482186373375,47.40561497612883,-1206.2557384228596,NaN,1.8121904895006407,0.0012284634290989798,0.003620545668556813,0.011518562970499614,10.636517451214884,-194.00374194052372,-0.00930087146196043,0.16329604647403767,-0.00020060322120510484,-0.0005912207938661295,-0.0018809357941469201,-1.736901248031316,31.68004406007437,NaN
4,1958,69.98550086256097,0.0024402179421796613,0.008583452231841723,0.9701758080438782,63.226456684696075,-2563.449583370176,0.3515440620475517,102.3201229886608,0.06260119833622642,0.07752031222632912,0.9993566097777283,-232.79340708524873,-164.19357463654646,NaN,72.73074385416402,0.0005747542887343586,0.0020232311611740727,0.9930373165028596,47.22882325775295,-1189.121190449915,NaN,1.8011539168687332,0.0002104701819707385,0.0007403576455766585,0.011707313036204297,10.651143002733244,-189.04077341592438,-0.007642070497117293,0.16510825705349758,-3.4750364919094594e-5,-0.00012223916041546287,-0.0019329740502151158,-1.7585916568091782,31.21219261084433,NaN
5,1958,69.01651890725799,0.000416888647482693,0.0017032115289157654,0.9700680824200224,62.864173162153776,-2495.077242499174,0.37530839035463703,102.3201229886608,0.06260119833622642,0.07752031222632912,0.9993566097777283,-232.79340708524873,-164.19357463654646,NaN,71.73803783739599,9.951590620412049e-5,0.00040708265109964346,0.9929147885905506,47.05818129151455,-1172.1176899469192,NaN,1.7894526400638526,3.6035247973102755e-5,0.00014729993727130152,0.011893020453161946,10.659000322865973,-184.04419762673194,-0.0059500160248981,0.16705158199028822,-6.019745250377955e-6,-2.4609063403658186e-5,-0.0019867478813540796,-1.7806028625006651,30.744874369727615,NaN
6,1958,68.04672118413174,7.12046621719668e-5,0.00033169805857064335,0.9699117064437779,62.47662229911568,-2427.630295526581,0.4003931036766718,102.3201229886608,0.06260119833622642,0.07752031222632912,0.9993566097777283,-232.79340708524873,-164.19357463654646,NaN,70.7452361934321,1.7230844131559915e-5,8.031452550569091e-5,0.992780272857822,46.88149169372259,-1155.1445103209421,NaN,1.7774830868930471,6.167989326077433e-6,2.873346867548104e-5,0.012080293197464797,10.664251818812076,-179.0938077047265,-0.004176109581689602,0.1690631294290231,-1.0427795672947125e-6,-4.857770150873424e-6,-0.002042332172390177,-1.8029317855074458,30.278159591920538,NaN
7,1958,67.07693785533937,1.215986910388759e-5,6.35810797784774e-5,0.9697150827378499,62.06314918896088,-2361.1392953347245,0.4268489598381837,102.3201229886608,0.06260119833622642,0.07752031222632912,0.9993566097777283,-232.79340708524873,-164.19357463654646,NaN,69.75253666610831,2.9834352918269056e-6,1.560799630375052e-5,0.9926327710554645,46.69609415342811,-1138.1840739593742,NaN,1.765311080905658,1.0555357504903198e-6,5.519284561438678e-6,0.012269920044217177,10.667533274701842,-174.20362743746395,-0.0023088243691645033,0.17113354182649215,-1.80637551064257e-7,-9.445347209162075e-7,-0.002099794875103442,-1.825572751852625,29.812083762362857,NaN
8,1958,66.10734381939191,2.0760962845811844e-6,1.203966441116382e-5,0.969477350400246,61.622484839554616,-2295.61024626997,0.4547331338186609,102.3201229886608,0.06260119833622642,0.07752031222632912,0.9993566097777283,-232.79340708524873,-164.19357463654646,NaN,68.75998490899006,5.165594788555172e-7,2.997087481318587e-6,0.9924710858896587,46.50093859407766,-1121.2329427497295,NaN,1.7529458131292026,1.8059841221608303e-7,1.0473460000638749e-6,0.012462019983556543,10.668872859623173,-169.37668594331524,-0.0003429887211613143,0.17326279113555598,-3.129098129010232e-8,-1.8146609302290108e-7,-0.0021592043655588545,-1.8485186899275659,29.34667735981822,NaN
9,1958,65.13800440471388,3.5438214839428133e-7,2.257279298161799e-6,0.969195890581335,61.15319365509811,-2231.04501366464,0.48410301586804244,102.3201229886608,0.06260119833622642,0.07752031222632912,0.9993566097777283,-232.79340708524873,-164.19357463654646,NaN,67.76760131352171,8.943730259906078e-8,5.69938951835149e-7,0.9922938897995714,46.29521114650716,-1104.2900653611025,NaN,1.7403867975053404,3.089348931065986e-8,1.9678336661558914e-7,0.012656590624162,10.668191303024598,-164.6141679463244,0.0017253154197571744,0.17545252289221544,-5.420347098914541e-9,-3.4526150596685414e-8,-0.002220630756216596,-1.8717610788130006,28.881971069960432,NaN
10,1958,64.16896877985542,6.047922529416556e-8,4.197209283739189e-7,0.9688676184135244,60.65376740595762,-2167.4447653322486,0.515011067752281,102.3201229886608,0.06260119833622642,0.07752031222632912,0.9993566097777283,-232.79340708524873,-164.19357463654646,NaN,66.77540306874248,1.5485250447882183e-8,1.0750808118013577e-7,0.9920997283381789,46.07809372703983,-1087.3547756359221,NaN,1.7276319170630046,5.283597901438761e-9,3.6669306186819576e-8,0.012853603278406308,10.66538786812325,-159.91693902610822,0.003899880118798047,0.17770473163798403,-9.389255362882195e-10,-6.516292937702808e-9,-0.002284146121158054,-1.895289888920345,28.417996733983355,NaN
11,1958,63.20028607607457,1.0318686504301973e-8,7.749963071886164e-8,0.9684891981414484,60.122640282396816,-2104.810550174497,0.5475130571533514,102.3201229886608,0.06260119833622642,0.07752031222632912,0.9993566097777283,-232.79340708524873,-164.19357463654646,NaN,65.78340808987743,2.681538855540478e-9,2.0144534901221764e-8,0.9918870112720466,45.84871964317839,-1070.4264517867477,NaN,1.7146788067756054,9.034660039409276e-10,6.785440244592853e-9,0.01305301915008676,10.66035506917027,-155.285798755646,0.006184402638940141,0.18002153312482252,-1.6264427304987622e-10,-1.221540417415742e-9,-0.002349824519305006,-1.9190934632047414,27.95478756460976,NaN
12,1958,62.2320083163688,1.76109969635071e-9,1.4223165086364056e-8,0.9680570715585827,59.55819217636743,-2043.1433936982146,0.5816618945410672,102.3201229886608,0.06260119833622642,0.07752031222632912,0.9993566097777283,-232.79340708524873,-164.19357463654646,NaN,64.79163581748163,4.658741520116918e-10,3.752472686281814e-9,0.9916540006796152,45.606163002784825,-1053.504458553581,NaN,1.7015250959951158,1.5448190438312205e-10,1.248092170427696e-9,0.013254791785027685,10.6529812162277,-150.72152172878288,0.008582552865837057,0.18240512648729504,-2.817529736501631e-11,-2.2767457382098125e-10,-0.0024177419721335917,-1.9431583862114514,27.492378235289305,NaN
13,1958,61.26419109971802,3.000743284887338e-10,2.5950988895926496e-9,0.9675674538109263,58.958750278238355,-1982.4443118258562,0.6175092556144886,102.3201229886608,0.06260119833622642,0.07752031222632912,0.9993566097777283,-232.79340708524873,-164.19357463654646,NaN,63.80010748553448,8.14838868798501e-11,6.943608660381375e-10,0.9913987976322681,45.34943386678255,-1036.588137755872,NaN,1.6881684560455994,2.6462312150613817e-11,2.28379251071481e-10,0.013458867123179927,10.643150890981158,-146.2248632051199,0.011097938408565943,0.1848577892909475,-4.877528886309472e-12,-4.2213947750107735e-11,-0.0024879764227449517,-1.967469344796848,27.03080495141612,NaN
14,1958,60.29689391116541,5.190427552992933e-11,4.723991623734728e-10,0.9670163234518938,58.32259075273244,-1922.7143106376427,0.6551054388252787,102.3201229886608,0.06260119833622642,0.07752031222632912,0.9993566097777283,-232.79340708524873,-164.19357463654646,NaN,62.80884630932826,1.5119822571932023e-11,1.2852275120028961e-10,0.9911193276490656,45.07747429108924,-1019.6768073321571,NaN,1.6746066148531138,4.548941440945404e-12,4.155165980939891e-11,0.013665183121401074,10.630745085575073,-141.796558817587,0.013734095324517706,0.18738187823270205,-8.445493995613531e-13,-7.802620448953074e-12,-0.0025606076796804347,-1.9920089811482637,26.570105518199412,NaN
15,1958,59.3301803773703,7.174233306774953e-12,8.324994874653807e-11,0.9663994112869455,57.64794083352823,-1863.9543834157462,0.6944977124366721,102.3201229886608,0.06260119833622642,0.07752031222632912,0.9993566097777283,-232.79340708524873,-164.19357463654646,NaN,61.81787767221988,1.3731950308707312e-12,2.3372192564082753e-11,0.9908133249093314,44.78915443768873,-1002.7697621456025,NaN,1.6608373663262423,7.307089479122637e-13,7.562234324954632e-12,0.01387366929529346,10.615641302253243,-137.43732324737357,0.016494458582670794,0.18997983076472458,-1.505115035282134e-13,-1.4387736893529012e-12,-0.0026357173447903995,-2.016757738062066,26.110319411260043,NaN
16,1958,58.36411852232487,-6.010022156255226e-13,1.7361551398000303e-11,0.9657121889888226,56.932981443776924,-1806.1655068802406,0.7357314038148719,102.3201229886608,0.06260119833622642,0.07752031222632912,0.9993566097777283,-232.79340708524873,-164.19357463654646,NaN,60.82722932601864,3.241040698043186e-13,4.378516466275299e-12,0.9904783151087115,44.48326861939132,-985.8662754392425,NaN,1.6468585792382673,1.1666758871300142e-13,1.3809160268159784e-12,0.014084246235759419,10.5977136664503,-133.14784868357617,0.01938233839786456,0.1926541668086647,-2.3428367356807686e-14,-2.6619063830843765e-13,-0.002713388723668224,-2.0416936964880024,25.65148785050233,NaN
17,1958,57.39878103264051,0.0,2.1862597562770814e-12,0.9649498575662147,56.17585039635274,-1749.3486369223683,0.7788475314879744,102.3201229886608,0.06260119833622642,0.07752031222632912,0.9993566097777283,-232.79340708524873,-164.19357463654646,NaN,59.83693160872856,5.838021955033731e-13,-7.777432965118963e-13,0.990111596902889,44.15853127478578,-968.9656008247096,NaN,1.6326682064315865,-5.4782740752430155e-15,1.7867848906263731e-13,0.014296825116452378,10.576833063563525,-128.92880320836997,0.022400908008572154,0.19540749040040467,1.282798040372545e-14,-3.221441609767033e-14,-0.002793706716690451,-2.066792405337973,25.193653875225444,NaN
18,1958,56.43424553401279,2.755801809206397e-13,2.657123446953686e-13,0.9641073359009219,55.374646231368914,-1693.5047038236905,0.8238830487688527,102.3201229886608,0.06260119833622642,0.07752031222632912,0.9993566097777283,-232.79340708524873,-164.19357463654646,NaN,58.84701768153147,0.0,0.0,0.9897102217897356,43.81357289776909,-952.0669748464442,NaN,1.6182642944911838,6.676760414930705e-14,3.0091078722393937e-14,0.014511307192168494,10.552867302690037,-124.7808291289822,0.025553135020610896,0.19824249122044343,0.0,-2.0795627720891314e-14,-0.0028767576886520423,-2.0920267036052596,24.736862423097236,NaN
