age,year,forecast,LE,LE_Bs,LE_bs,LE_Cs,LE_cs,LE_ds,LE_cC,Lstar,Lstar_Bs,Lstar_bs,Lstar_Cs,Lstar_cs,Lstar_ds,Lstar_cC,Lmed,Lmed_Bs,Lmed_bs,Lmed_Cs,Lmed_cs,Lmed_ds,Lmed_cC,h,h_Bs,h_bs,h_Cs,h_cs,h_ds,h_cC,H,H_Bs,H_bs,H_Cs,H_cs,H_ds,H_cC,mortality,survival
0,1948,0,44.64540314636507,8.27534039453526,17.430307463691236,0.5656393606143059,50.23930679710321,-1446.098146516144,0.392996895504256,95.9822368524049,0.38193683401286876,0.8172283300118622,0.9895885390889628,-287.9918598284212,-193.03503453293123,NaN,53.02531266931162,8.931828810257876,19.111389351652743,0.7565215547169873,182.4733461055516,-2493.8903554888598,NaN,0.6116746516484237,0.33748337383693505,0.7072948880536769,0.0008834821331575562,3.82011676966171,-45.584872466777135,-0.04977796627313725,0.5424417071231875,-0.18306505742970122,-0.3836662465152359,-0.0004792375565595176,-2.0721906619463697,24.727136039875198,NaN,0.19508617730184896,1.0
1,1948,0,49.996765263816485,4.044431676494623,13.392006212113666,0.6458628278467178,56.6881442380961,-1603.2774162169017,0.48646323619470183,95.9822368524049,0.38193683401286876,0.8172283300118622,0.9895885390889628,-287.9918598284212,-193.03503453293123,NaN,57.3417259973297,2.77564794032344,9.28174801920171,0.8257434321748298,145.77450703357533,-1922.6898402953223,NaN,0.8713483776204947,0.19141307994744525,0.6320207352650948,0.0014347698401048113,5.048950610846442,-58.73199476608026,-0.06270920862932089,0.41838702503599967,-0.08008474907224548,-0.26442927518869885,-0.0006002890850058686,-2.1124154256271717,24.57270456461097,NaN,0.08797706862512496,0.8744131308106241
2,1948,0,52.137741319078444,1.8390385834217642,8.304239695979108,0.6856459476237368,59.42998989309897,-1652.2335155945752,0.5578874623520489,95.9822368524049,0.38193683401286876,0.8172283300118622,0.9895885390889628,-287.9918598284212,-193.03503453293123,NaN,58.27214551267196,1.0631269842309534,4.835411469515738,0.8462389915036863,129.16265982071454,-1716.882618595708,NaN,1.0089718681973059,0.09586078236101848,0.43200301249772927,0.001894824301456022,5.887418546501437,-66.63254044345184,-0.06986546061038518,0.3645936372533017,-0.03495023131095934,-0.1575055496310552,-0.0006908408840148473,-2.14651534189942,24.293800279686966,NaN,0.04130199316884278,0.8223024705247151
3,1948,0,52.69848025753142,0.810218426834423,4.634110917840164,0.7050919049266177,60.309521934051176,-1648.9124818505509,0.6178757131912253,95.9822368524049,0.38193683401286876,0.8172283300118622,0.9895885390889628,-287.9918598284212,-193.03503453293123,NaN,58.12337455343678,0.43731199211565697,2.5156765126683087,0.8542427735163542,121.1549523374922,-1616.058303133452,NaN,1.0741808441203373,0.04461192668644317,0.25476512486609454,0.0022554833832861072,6.37685999929626,-70.16093114332193,-0.0726514404122968,0.34157744590342515,-0.015238427974386945,-0.08702202065712861,-0.000770422253303689,-2.1781915514470556,23.9653916621408,NaN,0.02097074747709968,0.7982043491485288
4,1948,0,52.53795055498195,0.352024728930887,2.4372467339304267,0.7150678610198367,60.30848838682865,-1622.3666053094148,0.6730123042708707,95.9822368524049,0.38193683401286876,0.8172283300118622,0.9895885390889628,-287.9918598284212,-193.03503453293123,NaN,57.55997459283677,0.1849983592054728,1.2870128823609999,0.8578536097362854,116.71550123266988,-1553.1866562308292,NaN,1.102517231799179,0.02000194878924769,0.13830486611248527,0.0025496776478625533,6.652598058132671,-71.12556361443976,-0.07298537501471061,0.33203422374829994,-0.006641331539683928,-0.04592194886004876,-0.000846580238614683,-2.208890232139807,23.61612130338162,NaN,0.012123747903822816,0.7855817835104791
5,1948,0,52.0580635756304,0.1520027722128005,1.235383769535405,0.7207586831494526,59.8885873904205,-1586.0122243623416,0.7267831980697529,95.9822368524049,0.38193683401286876,0.8172283300118622,0.9895885390889628,-287.9918598284212,-193.03503453293123,NaN,56.825723688604484,0.0791777712879784,0.6461845477247937,0.8596982708775125,113.7757402571315,-1505.5798450937968,NaN,1.1135000563129533,0.008812064105532673,0.07153916171036827,0.0028090536572445497,6.8183730883681815,-70.81987115324331,-0.0720783690782885,0.3284075024135514,-0.0028939479640121457,-0.023493997421865667,-0.000922514295736574,-2.2392048764743597,23.257777006696646,NaN,0.008283905690039726,0.7778125168673163
6,1948,0,51.438055611752944,0.06544774545711668,0.6107065035227184,0.7245158673562612,59.255801534568405,-1545.757849684615,0.7809259180783956,95.9822368524049,0.38193683401286876,0.8172283300118622,0.9895885390889628,-287.9918598284212,-193.03503453293123,NaN,56.018913140533726,0.03405602668934019,0.3189511949908997,0.8607742260430203,111.4647078172958,-1464.5512152592476,NaN,1.1165641083694966,0.003851279736674162,0.035901647795610704,0.0030532867178659933,6.9314469284389375,-69.93033918991927,-0.07052461558682988,0.32740278477003654,-0.0012609197107183038,-0.01175429946606422,-0.0009996545741799041,-2.269375026857203,22.895387790677752,NaN,0.00662800866101189,0.7721239448004248
7,1948,0,50.75626156938331,0.028140796684501132,0.29646369183123283,0.7273819554910667,58.499447419351945,-1504.1549432448253,0.8362813894089095,95.9822368524049,0.38193683401286876,0.8172283300118622,0.9895885390889628,-287.9918598284212,-193.03503453293123,NaN,55.18078383590064,0.014679603662599348,0.1551602240602183,0.8614864428251247,109.40965556079493,-1426.5876707997413,NaN,1.116006693486638,0.0016770202681595263,0.017651721157049705,0.003292791322459623,7.019502535524389,-68.77947259484085,-0.06858510574225035,0.32758533482828966,-0.0005493672460403907,-0.005782444985611376,-0.0010786701478729692,-2.299486088430057,22.531146559284924,NaN,0.0059255514865364685,0.7673314098572012
8,1948,0,50.046638389007455,0.012090690757896937,0.1419302068556528,0.729813263814073,57.65723922342879,-1462.2974589217774,0.8932529519687781,95.9822368524049,0.38193683401286876,0.8172283300118622,0.9895885390889628,-287.9918598284212,-193.03503453293123,NaN,54.32895463445162,0.006333429883239087,0.07457031768759737,0.8620033540591592,107.44939390427965,-1390.2309406576746,NaN,1.1137321514894931,0.0007289737351139218,0.008550317694636692,0.0035326947455746388,7.095132921394521,-67.5111776157115,-0.06636718753966499,0.3283312894609732,-0.00023934488646002873,-0.0028073368339186773,-0.0011598942210821054,-2.3295541409769056,22.166031999583904,NaN,0.005640287460497151,0.7629236947992474
9,1948,0,49.32387456461488,0.005192264266265965,0.06720123437486956,0.7320069436654033,56.74437680410771,-1420.6545586595291,0.952027759451199,95.9822368524049,0.38193683401286876,0.8172283300118622,0.9895885390889628,-287.9918598284212,-193.03503453293123,NaN,53.471030961198835,0.0027336356743420157,0.035478161114256924,0.8623948204783214,105.51344910297867,-1354.8655147404847,NaN,1.110572860844105,0.0003165849981013932,0.0040943404701395,0.0037754170951076037,7.163862125458825,-66.18843248579218,-0.06391189067933693,0.3293702237158481,-0.00010427367163614543,-0.0013485538366005887,-0.001243509973231998,-2.359562870931315,21.800498815245646,NaN,0.005538602208652891,0.7586787072743368
