age,year,forecast,LE,LE_Bs,LE_bs,LE_Cs,LE_cs,LE_ds,LE_cC,Lstar,Lstar_Bs,Lstar_bs,Lstar_Cs,Lstar_cs,Lstar_ds,Lstar_cC,Lmed,Lmed_Bs,Lmed_bs,Lmed_Cs,Lmed_cs,Lmed_ds,Lmed_cC,h,h_Bs,h_bs,h_Cs,h_cs,h_ds,h_cC,H,H_Bs,H_bs,H_Cs,H_cs,H_ds,H_cC,mortality,survival
0,1948,0,49.1328520708952,4.554234409038154,16.75338907685765,0.6163555062590315,57.892918257121075,-1600.0736332675126,0.5079984317415461,97.421366193067,0.19555328100487623,0.7282948020577674,0.9889409472465553,-310.84258979242213,-200.2820364861128,NaN,56.74804424407135,3.592315061611433,13.378780316713133,0.796845127971003,165.65627997801388,-2143.1274253255724,NaN,0.7883390833120789,0.2015483324163781,0.7385578484268126,0.0011206298818524734,4.826119975797658,-54.40208597986617,-0.05984333311378016,0.4545992200214534,-0.09162371471300487,-0.3357478218353075,-0.0005094374702218336,-2.1939503767272988,24.7311458539821,NaN,0.1005005550188183,1.0
1,1948,0,51.79534162102321,2.2851935165337443,11.482828641137784,0.6615588323778742,61.34517514626205,-1668.1127518627104,0.5874131343467647,97.421366193067,0.19555328100487623,0.7282948020577674,0.9889409472465553,-310.84258979242213,-200.2820364861128,NaN,58.27585702118787,1.457685997145068,7.390997719314429,0.8260078086920631,145.1547444655072,-1877.1998700101349,NaN,0.9404784227003319,0.11182906442730137,0.5604173721874217,0.0015474549510983463,5.7121723063601255,-62.719574103381206,-0.06785713430020787,0.39044099483264233,-0.04366265116627231,-0.21880991631832183,-0.0006041898505507335,-2.2302662379502944,24.48829290841069,NaN,0.0506538735347161,0.9300491612336579
2,1948,0,52.74946118785975,1.1072430117584848,7.0539352483424,0.685465560492978,62.70475696055484,-1678.3368445995354,0.6537763930514148,97.421366193067,0.19555328100487623,0.7282948020577674,0.9889409472465553,-310.84258979242213,-200.2820364861128,NaN,58.43466689698751,0.6435737798851306,4.129458134269222,0.8378151061125165,134.62054671944966,-1746.8755552889659,NaN,1.0209173103443405,0.05768736869880082,0.36674335028982297,0.0019015768428638584,6.282536869071089,-67.12506242501274,-0.07168678728787121,0.36026431437075895,-0.020782700332170865,-0.13212454164203422,-0.0006850702775165944,-2.2633738376424266,24.18276459166432,NaN,0.026953402352369975,0.8959542462994816
3,1948,0,52.8395639207712,0.5275751061264403,4.070958951427643,0.6983823026035371,62.97556116294184,-1659.9788164673155,0.7136184110537507,97.421366193067,0.19555328100487623,0.7282948020577674,0.9889409472465553,-310.84258979242213,-200.2820364861128,NaN,58.039356637105115,0.2943493582873285,2.2848968951979405,0.8433378392440348,128.66859653726223,-1668.0686656375233,NaN,1.060390354757847,0.028548440600562223,0.21991017916325697,0.002196420114483864,6.626915195142494,-68.86322555108607,-0.0728015754977571,0.34632059604859733,-0.009886912965051155,-0.07615942432483347,-0.0007606655231806199,-2.2950372203453298,23.848753318694534,NaN,0.015692650392950994,0.8776596385037227
4,1948,0,52.50856357737199,0.24935001683627928,2.2595833444831217,0.7058313087762952,62.687422183106655,-1628.1715437771302,0.7708470737638492,97.421366193067,0.19555328100487623,0.7282948020577674,0.9889409472465553,-310.84258979242213,-200.2820364861128,NaN,57.39985175953188,0.1367658812089916,1.2457483411639039,0.8462127520101961,124.82381388292401,-1611.2093317334052,NaN,1.07839251796905,0.013824416834340457,0.1250896999486999,0.0024544449354081776,6.838443417081478,-69.09284896747614,-0.07238619687958972,0.34014185834255806,-0.004702262832548554,-0.04254824300010968,-0.0008348594615147248,-2.326040852054638,23.50137004599845,NaN,0.010351048877247483,0.86659052763414
5,1948,0,51.97539810141247,0.11738345720617363,1.2216528212041284,0.7105913415228056,62.10279166092448,-1590.3026370893278,0.827620196988431,97.421366193067,0.19555328100487623,0.7282948020577674,0.9889409472465553,-310.84258979242213,-200.2820364861128,NaN,56.64852944010885,0.06401003906635339,0.6692060475164826,0.8478768742462234,121.94920404304635,-1564.3551298850327,NaN,1.0856088845034606,0.006621701774010761,0.06882430313139426,0.002693268712850254,6.978866371289355,-68.5455574400981,-0.07112936549397629,0.3376961053577904,-0.0022361228999237706,-0.023241699121763014,-0.0009095063549772827,-2.3567359933958,23.14756778713175,NaN,0.007826628184611398,0.8588846533822201
6,1948,0,51.345409951756146,0.055147551578072655,0.6481382592467084,0.7140203485308253,61.34751703447186,-1549.8842210095327,0.8850848254156448,97.421366193067,0.19555328100487623,0.7282948020577674,0.9889409472465553,-310.84258979242213,-200.2820364861128,NaN,55.84499008461936,0.030060390629254176,0.3547363527759641,0.8489500889154216,119.51554230934521,-1522.343455346527,NaN,1.0874772294090982,0.0031545551458800813,0.03703120133727376,0.0029238386043640412,7.082510349431249,-67.61475729157236,-0.06937836292718164,0.33706576159283497,-0.0010632925327198554,-0.012481950081432346,-0.0009855258859601177,-2.3872717449218896,22.79061966138082,NaN,0.00664377211850351,0.8527566225985456
7,1948,0,50.668662648157614,0.02588034386512843,0.3389860667914302,0.7167718589019859,60.48059102008236,-1508.5665297396201,0.9438407635429158,97.421366193067,0.19555328100487623,0.7282948020577674,0.9889409472465553,-310.84258979242213,-200.2820364861128,NaN,55.01674726465246,0.0141396272351471,0.18589191388698809,0.849710617992081,117.27413441083506,-1482.8658557415538,NaN,1.086664393248455,0.0014987272394098932,0.01960952867105134,0.003152289405845081,7.166955580468079,-66.49701797775047,-0.06729571264812963,0.3373398522126648,-0.0005055804254352619,-0.006615075504092788,-0.001063392842289883,-2.4176997363302974,22.432094217200476,NaN,0.006100585032395561,0.847370221819946
8,1948,0,49.96882617414636,0.012137474775171946,0.17530861964962807,0.7191569839435479,59.52893687286492,-1467.121924189589,1.0041893104809083,97.421366193067,0.19555328100487623,0.7282948020577674,0.9889409472465553,-310.84258979242213,-200.2820364861128,NaN,54.17666889297094,0.006655986339639259,0.09646494672177386,0.8502850055955302,115.10718338227966,-1444.8704321386488,NaN,1.084453960705195,0.0007110269724347779,0.010259576426096024,0.0033818775366396526,7.240822634282953,-65.28734723580658,-0.0649533981399313,0.3380863439309807,-0.0002403885095374904,-0.00346862268388539,-0.0011433666119870444,-2.4480232514783715,22.07276053191656,NaN,0.005863265424936085,0.842330861604158
9,1948,0,49.25708260684263,0.005689708026969208,0.0898344262683394,0.7213218680091819,58.50424860365709,-1425.9125376656848,1.066278684698592,97.421366193067,0.19555328100487623,0.7282948020577674,0.9889409472465553,-310.84258979242213,-200.2820364861128,NaN,53.33082791620295,0.003134332353654114,0.049644833492745864,0.8507303867954332,112.9583079903617,-1407.870610341589,NaN,1.081457180359142,0.00033705165978657417,0.00531675792293751,0.0036142658736839826,7.308207309055746,-64.03109597852895,-0.06238108688331062,0.3391010340841112,-0.00011429456637280762,-0.0018029181096567857,-0.0012256012952240926,-2.478220655801587,21.71301085985494,NaN,0.0057731360642379525,0.8374511803998362
10,1948,0,48.538732650415184,0.0026662179333122914,0.04568367360310799,0.7233334684457132,57.41103198767797,-1385.1096427426871,1.1301726227926259,97.421366193067,0.19555328100487623,0.7282948020577674,0.9889409472465553,-310.84258979242213,-200.2820364861128,NaN,52.48212098840406,0.0014762272255721626,0.025369158287388206,0.8510716012049578,110.80000821410161,-1371.6368642549185,NaN,1.077962676417226,0.00015969086836995592,0.0027338033823681145,0.003850264311603044,7.370979629885155,-62.74994637998858,-0.059589275475622865,0.3402880968742353,-5.43409016644239e-5,-0.0009302807502115365,-0.0013101991150380246,-2.508256630353203,21.353059832607645,NaN,0.005754842251467084,0.8326414186920759
11,1948,0,47.81631475855457,0.001249001777850984,0.023081005489352886,0.7252207497203885,56.25041977565691,-1344.795905297232,1.1958867375357445,97.421366193067,0.19555328100487623,0.7282948020577674,0.9889409472465553,-310.84258979242213,-200.2820364861128,NaN,51.631955588521286,0.0006953392354605133,0.012885481795217773,0.8513182755980669,108.61836874113018,-1336.0572220952724,NaN,1.0741052432789606,7.563027233988593e-5,0.0013964632126303063,0.004090231390589426,7.429927541661988,-61.45444319740013,-0.05658002053194464,0.3416032704218961,-2.5835548361259188e-5,-0.00047703640062180783,-0.0013972364198302732,-2.5380875472307505,20.993038778189703,NaN,0.005772679334542278,0.8278578312658328
12,1948,0,47.0910732799704,0.0005849233628330735,0.01159600982213768,0.7269944035048397,55.02197787838615,-1305.012894728018,1.2634066773546486,97.421366193067,0.19555328100487623,0.7282948020577674,0.9889409472465553,-310.84258979242213,-200.2820364861128,NaN,50.781040950541666,0.0003275332307537605,0.006510476794725383,0.8514727614239438,106.40585434115616,-1301.0737195234835,NaN,1.0699465878417243,3.5807158212369364e-5,0.0007093145733718484,0.004334285683627057,7.4853152107365775,-60.149930446359164,-0.05335190099940041,0.3430268387332151,-1.2282816289657994e-5,-0.00024331393583119283,-0.00148677631624135,-2.5676640136595195,20.633040491036827,NaN,0.005809817037568745,0.823078337237257
13,1948,0,46.363648473824156,0.00027384503455133986,0.005797322032196648,0.7286562740771653,53.72456150579986,-1265.7831180356025,1.3326990076644747,97.421366193067,0.19555328100487623,0.7282948020577674,0.9889409472465553,-310.84258979242213,-200.2820364861128,NaN,49.929759900264266,0.0001542830371008574,0.00327440857261963,0.8515338371841514,104.15791493963329,-1266.6533637924344,NaN,1.0655137876001552,1.6947828598921168e-5,0.00035851784555686485,0.004582415202058386,7.5371532152872796,-58.8393395089321,-0.049902222794501204,0.3445507833624539,-5.839387614928604e-6,-0.00012352760464286714,-0.001578874747547327,-2.596932044652414,20.273140520361814,NaN,0.005858416666873624,0.8182910075066376
14,1948,0,45.634400592753096,0.00012816802325848282,0.002885741605735187,0.7302038597023383,52.3567235574465,-1227.1202252833264,1.4037143603549207,97.421366193067,0.19555328100487623,0.7282948020577674,0.9889409472465553,-310.84258979242213,-200.2820364861128,NaN,49.078343971704605,7.267391497454123e-5,0.0016402118844853438,0.8514984355421268,101.87138684335987,-1232.7748509057503,NaN,1.0608175728991056,8.019226548952087e-6,0.0001804251383292645,0.004834533381679149,7.585328868589202,-57.52449241290884,-0.046228129666176704,0.3461726732071844,-2.776037100463333e-6,-6.245825251031319e-5,-0.0016735833444543186,-2.6258335715945686,19.91340731347354,NaN,0.005914930508857972,0.8134886147222833
15,1948,0,44.903562079915076,5.9968209730036566e-5,0.0014308708126821899,0.731632461778747,50.91691259787061,-1189.0337299448036,1.476389101839386,97.421366193067,0.19555328100487623,0.7282948020577674,0.9889409472465553,-310.84258979242213,-200.2820364861128,NaN,48.22695602178286,3.423196506426052e-5,0.0008186765380051486,0.8513624457703098,99.54374147752125,-1199.4224877694694,NaN,1.0558610126083836,3.7933761663528715e-6,9.044883209531284e-5,0.005090507453706101,7.629669107674945,-56.2067091116685,-0.0423270416253861,0.3478927582640682,-1.3196880878920628e-6,-3.146649390407018e-5,-0.0017709506790788308,-2.6543066305114036,19.553907065823775,NaN,0.005977866654647971,0.80866604882518
16,1948,0,44.17130908230685,2.8049560711007768e-5,0.0007070072895063998,0.7329362112107258,49.40357230858294,-1151.5311876845649,1.550645583681761,97.421366193067,0.19555328100487623,0.7282948020577674,0.9889409472465553,-310.84258979242213,-200.2820364861128,NaN,47.375729315554366,1.6124052627217712e-5,0.0004073200453314321,0.851121082550928,97.17273432929967,-1166.5834124323524,NaN,1.050643642649569,1.793880773636661e-6,4.518544040581456e-5,0.005350172664458211,7.669970997102555,-54.887089524835204,-0.03819690268417256,0.34971258672096517,-6.273426780798153e-7,-1.580191734158319e-5,-0.0018710227219106833,-2.682285397471778,19.194706055317894,NaN,0.006046726798450748,0.8038190874723644
17,1948,0,43.437795107310265,1.3115695680171343e-5,0.0003482317809399135,0.7341085594852568,47.815195081726785,-1114.6191979813682,1.6263940947854105,97.421366193067,0.19555328100487623,0.7282948020577674,0.9889409472465553,-310.84258979242213,-200.2820364861128,NaN,46.52478612306127,7.594552197108966e-6,0.0002020737489832051,0.8507690510746576,94.75624317573306,-1134.2463246194438,NaN,1.045163432469888,8.480743472535102e-7,2.250226853849761e-5,0.005613339297458496,7.706016725627449,-53.566643828926,-0.0338363361862159,0.3516343462120052,-2.9821205958525236e-7,-7.912570639160006e-6,-0.0019738428939148306,-2.7097001532154636,18.835871781560297,NaN,0.006121502151593464,0.7989438069850384
18,1948,0,42.703166921863996,6.130744508062123e-6,0.000171022356250113,0.7351425148883238,46.15035450932366,-1078.30386064229,1.7035293301706904,97.421366193067,0.19555328100487623,0.7282948020577674,0.9889409472465553,-310.84258979242213,-200.2820364861128,NaN,45.67424667507429,3.5769435183130626e-6,9.998921718019145e-5,0.8503006164844716,92.29219615490061,-1102.4009081661654,NaN,1.0394177264119826,4.008161653115649e-7,1.1173962377480783e-5,0.005879796066759176,7.737581202306631,-52.2463519818253,-0.029244729081510237,0.35366054921436213,-1.4175284290497124e-7,-3.951789706944503e-6,-0.0020794519062485133,-2.7364772175978898,18.477473536343346,NaN,0.006202434970235878,0.7940362959275206
19,1948,0,41.96757212315038,2.864757462495017e-6,8.376812387623132e-5,0.7360307579201807,44.407728381824185,-1042.5909797883114,1.7819329551015677,97.421366193067,0.19555328100487623,0.7282948020577674,0.9889409472465553,-310.84258979242213,-200.2820364861128,NaN,44.824233585882084,1.6846144329862398e-6,4.9359036741788146e-5,0.849709628422754,89.77854283615251,-1071.0375707389173,NaN,1.0334036992994111,1.8937619222316663e-7,5.534069671448604e-6,0.00614931170212718,7.76443613867474,-50.92719022594824,-0.024422290740306232,0.3557938818762651,-6.737886783140104e-8,-1.9689880225066037e-6,-0.0021878874813363374,-2.7625388743608865,18.119582703541113,NaN,0.006289906551259267,0.7890925114710886
20,1948,0,41.23116280214604,1.3381723109545732e-6,4.0929206926699436e-5,0.7367656998813905,42.58611763134187,-1007.4861507080275,1.8614696848827224,97.421366193067,0.19555328100487623,0.7282948020577674,0.9889409472465553,-310.84258979242213,-200.2820364861128,NaN,43.97487414890155,7.933476230080474e-7,2.4312934332580787e-5,0.8489895246430192,87.21324626427003,-1040.1473293801885,NaN,1.0271185819333188,8.944838529564405e-8,2.7341835263710836e-6,0.006421635654180896,7.786352478230508,-49.6101421475172,-0.01937013643632649,0.35803713033739865,-3.2025851403597204e-8,-9.789392329029433e-7,-0.0022991840017149625,-2.787803297101306,17.762272930145926,NaN,0.0063843855084710615,0.784108202924339
