age,year,LE,LE_Bs,LE_bs,LE_Cs,LE_cs,LE_ds,LE_cC,Lstar,Lstar_Bs,Lstar_bs,Lstar_Cs,Lstar_cs,Lstar_ds,Lstar_cC,Lmed,Lmed_Bs,Lmed_bs,Lmed_Cs,Lmed_cs,Lmed_ds,Lmed_cC,h,h_Bs,h_bs,h_Cs,h_cs,h_ds,h_cC,H,H_Bs,H_bs,H_Cs,H_cs,H_ds,H_cC
0,1988,78.33116228605746,0.4065063383019355,0.5138355961711623,0.9836194803787878,54.226727993331245,-3166.381135597173,0.10155291268786719,103.75342523509745,0.0074766014182398996,0.009459832244727916,0.9997441252586842,-187.9579098779568,-148.60431321791896,NaN,80.87174314039258,0.0758054968949767,0.09591353655957117,0.9974056779362751,37.528452867093456,-1174.4167749608114,NaN,2.019250790694217,0.038976391442924,0.049276131746235255,0.011160900437423958,9.753830207654964,-267.70294963600827,-0.013321558804442643,0.1327548890290459,-0.0051743065207559965,-0.006541647401771059,-0.0014816640990326561,-1.2948686468251929,35.53887537169879,NaN
1,1988,77.51077746594285,0.045274553315225605,0.07795530663054213,0.9857270494515612,54.235828173182064,-3095.6627610322453,0.11038846928792234,103.75342523509745,0.0074766014182398996,0.009459832244727916,0.9997441252586842,-187.9579098779568,-148.60431321791896,NaN,79.905094525174,0.00850404450421856,0.014653147524738336,0.9973851224940711,37.179647157879636,-1156.4734997852447,NaN,2.023790088312917,0.004406744486270827,0.007588695454917094,0.011504561854285464,9.922419127570304,-265.29734253774717,-0.011098192156280707,0.1321536407322907,-0.0005823673276683461,-0.0010028737326807351,-0.0015203697340642566,-1.3112838125788282,35.06000969304719,NaN
2,1988,76.54320733852597,0.005032164930150672,0.010968309748374589,0.9859691234802276,54.13379213390537,-3019.921496004439,0.11966322273685268,103.75342523509745,0.0074766014182398996,0.009459832244727916,0.9997441252586842,-187.9579098779568,-148.60431321791896,NaN,78.91117855864377,0.000956637642924305,0.002086332300430351,0.9973543395935127,37.09650762570749,-1141.386251765618,NaN,2.013974354851042,0.0004911237090574953,0.0010705860099062866,0.011690578963593462,9.950811234559708,-259.11286888458505,-0.010220454179280197,0.1334572129379627,-6.55440014285084e-5,-0.00014287742509662448,-0.0015601920861131845,-1.3280075338352724,34.58048131774843,NaN
3,1988,75.55925852460234,0.0005591014029300948,0.0014746000009563055,0.9859887186935322,54.01068022442286,-2944.4994764476896,0.129581654040712,103.75342523509745,0.0074766014182398996,0.009459832244727916,0.9997441252586842,-187.9579098779568,-148.60431321791896,NaN,77.91423003896459,0.00010764715212289068,0.0002840509983831629,0.9973193219709893,37.04099353659544,-1126.6186096561821,NaN,2.002397142928872,5.463821684851081e-5,0.0001441179351169238,0.011861106206098343,9.962633063657774,-252.58069367402743,-0.00945837501480415,0.13501125374703904,-7.376774159075089e-6,-1.9457543133971612e-5,-0.001601382819721433,-1.3450675805459784,34.10123612513948,NaN
4,1988,74.57350355525807,6.210412874191841e-5,0.0001922294065035814,0.9859699789003362,53.87601009593137,-2869.984748403855,0.14020665251856673,103.75342523509745,0.0074766014182398996,0.009459832244727916,0.9997441252586842,-187.9579098779568,-148.60431321791896,NaN,76.91697356492108,1.2113540412483822e-5,3.751011923248961e-5,0.997280421557149,36.986178941188186,-1111.8901309117116,NaN,1.9904726174454366,6.076405882004174e-6,1.88094245266548e-5,0.012032588310995055,9.971918218668488,-246.08205001678442,-0.008662291495955755,0.13663083606698273,-8.302243928699637e-7,-2.569947380907011e-6,-0.0016440226009964076,-1.3624715234068103,33.62239623470877,NaN
5,1988,73.58757599292613,6.897526937662774e-6,2.4507466169034653e-5,0.9859324746971954,53.730196725938605,-2796.442386048879,0.15158611578739029,103.75342523509745,0.0074766014182398996,0.009459832244727916,0.9997441252586842,-187.9579098779568,-148.60431321791896,NaN,75.91971924911833,1.3631382066111898e-6,4.845089611444078e-6,0.9972373172395149,36.928816315873966,-1097.1695257805475,NaN,1.9783555740304508,6.756388632043646e-7,2.400740898275126e-6,0.01220692464260127,9.98018477541941,-239.65898888387008,-0.007812125483870786,0.13829646873174206,-9.343847197588563e-8,-3.320139850387846e-7,-0.001688174572143676,-1.3802243117314785,33.14399186270396,NaN
6,1988,72.60167244151606,7.659270555469952e-7,3.0720454263871354e-6,0.9858771521781817,53.57259159186912,-2723.8800433455667,0.16376586297755014,103.75342523509745,0.0074766014182398996,0.009459832244727916,0.9997441252586842,-187.9579098779568,-148.60431321791896,NaN,74.92250595140877,1.5339343850505065e-7,6.15441941614298e-7,0.9971895730457494,36.86830215377575,-1082.4531096537978,NaN,1.9660604639819523,7.511105876939325e-8,3.0127711113802234e-7,0.01238436645374561,9.987549927782993,-233.31665886681944,-0.006902476285100749,0.140007335126874,-1.0516089508119578e-8,-4.218101761478476e-8,-0.0017339021444325313,-1.3983302498345,32.6660436487247,NaN
7,1988,71.61583114277076,8.503361973946447e-8,3.800003165218059e-7,0.9858027573383429,53.40238405744797,-2652.2990828156635,0.1767956555548031,103.75342523509745,0.0074766014182398996,0.009459832244727916,0.9997441252586842,-187.9579098779568,-148.60431321791896,NaN,73.92534242895701,1.7260137891421508e-8,7.715632926137055e-8,0.9971366975914581,36.804309553867974,-1067.7402428834914,NaN,1.9535860885745657,8.348573789676299e-9,3.7308995134826795e-8,0.012564976725677255,9.993971655992315,-227.05620150430454,-0.0059295034803529025,0.14176477789587705,-1.1835284015849588e-9,-5.2890840578426985e-9,-0.001781271134780719,-1.4167931721090607,32.18857197629003,NaN
8,1988,70.63007416452243,9.438235579217644e-9,4.650206103635198e-8,0.9857076769970899,53.21870072983871,-2581.7001880931753,0.1907256711373642,103.75342523509745,0.0074766014182398996,0.009459832244727916,0.9997441252586842,-187.9579098779568,-148.60431321791896,NaN,72.92823451683077,1.9417690651330763e-9,9.571440751678504e-9,0.9970781463958387,36.73652015810876,-1053.0306064674749,NaN,1.9409294750294745,9.277001723522954e-10,4.570770583308634e-9,0.012748794651579042,9.999386912963507,-220.878319266993,-0.004889431620599447,0.14357044260015325,-1.3320869396841735e-10,-6.562402589757251e-10,-0.001830350090750119,-1.4356164048246043,31.711598057832294,NaN
9,1988,69.6444233116939,1.0467908971811082e-9,5.640988513355035e-9,0.9855901376813773,53.02061474002056,-2512.0839798401257,0.20561013687837937,103.75342523509745,0.0074766014182398996,0.009459832244727916,0.9997441252586842,-187.9579098779568,-148.60431321791896,NaN,71.93118823592705,2.1892810144650793e-10,1.1774693728485687e-9,0.997013317206977,36.664592132397416,-1038.323898981428,NaN,1.9280874225569935,1.031055804975833e-10,5.550899734073501e-10,0.012935853854024824,10.003726877661569,-214.78366173851376,-0.0037783172706695703,0.14542607129586912,-1.4980049963740023e-11,-8.07202612155282e-11,-0.001881210404849837,-1.454802698135455,31.235144105117882,NaN
