age,year,forecast,LE,LE_Bs,LE_bs,LE_Cs,LE_cs,LE_ds,LE_cC,Lstar,Lstar_Bs,Lstar_bs,Lstar_Cs,Lstar_cs,Lstar_ds,Lstar_cC,Lmed,Lmed_Bs,Lmed_bs,Lmed_Cs,Lmed_cs,Lmed_ds,Lmed_cC,h,h_Bs,h_bs,h_Cs,h_cs,h_ds,h_cC,H,H_Bs,H_bs,H_Cs,H_cs,H_ds,H_cC,mortality,survival
0,1948,0,55.13489429906302,2.6997117901708423,22.949187048025845,0.6695428564519741,52.02124371012238,-1901.4049478072482,0.15036173546503923,98.11277824977198,0.08974268113505612,0.7738370710171952,0.9923378050703487,-240.5596203439907,-173.8865443474969,NaN,64.11958960443307,1.5443088840350392,13.316333415223886,0.8681475129490105,124.52964403930987,-1955.538031707785,NaN,0.9718801281721878,0.1278725390912909,1.0826066084835062,0.0008737437688728967,4.382918837179892,-72.44086296883987,-0.06204389220100047,0.37837098299105304,-0.04838325831354087,-0.40962692664466793,-0.00033059928871089915,-1.6583693087963491,27.40952053023324,NaN,0.054959186414348736,1.0
1,1948,0,56.584042399443874,1.6481607942822283,17.1813880444333,0.6989888075990155,53.947062627280594,-1929.483495399773,0.18080018003239576,98.11277824977198,0.08974268113505612,0.7738370710171952,0.9923378050703487,-240.5596203439907,-173.8865443474969,NaN,64.39188992015416,0.8329402399681296,8.785193425653086,0.880158403805294,113.50577393644973,-1781.0185814094614,NaN,1.075910992325589,0.08446962015925265,0.8777433432722389,0.0011919912782561222,4.948254809137663,-79.52723258247644,-0.06849184664831835,0.34098697724487886,-0.028803040447140747,-0.29929904941923796,-0.0004064535028637196,-1.68729045000598,27.11775064692698,NaN,0.03444737957961674,0.9571276376292754
2,1948,0,57.167531201239534,0.9902697721653236,12.227905471669928,0.7181100245717444,55.0301883773169,-1926.2517152310775,0.21142200251015314,98.11277824977198,0.08974268113505612,0.7738370710171952,0.9923378050703487,-240.5596203439907,-173.8865443474969,NaN,64.13939588203567,0.4674511723189199,5.829850706537315,0.886641322687493,106.72740420758365,-1674.0430619631666,NaN,1.1426864377315182,0.05372321808111746,0.6616045280010087,0.0014923878180734518,5.37719199515294,-83.98475808925966,-0.07275583796041618,0.3189610009546721,-0.017135611413604864,-0.21102604248741605,-0.0004760135122703936,-1.7151145411002742,26.787862505089617,NaN,0.02225318674534902,0.9308635439076784
3,1948,0,57.2156905397657,0.5893152249980996,8.410241771323099,0.7307285470370515,55.57541588316676,-1904.1408742306457,0.24254112086037688,98.11277824977198,0.08974268113505612,0.7738370710171952,0.9923378050703487,-240.5596203439907,-173.8865443474969,NaN,63.60876296754584,0.2680031621604257,3.8581562615062195,0.8904340149025851,102.31620348765928,-1600.4586094336366,NaN,1.1838219748699097,0.03329069382080867,0.47399981149793036,0.0017730103459122283,5.692223397112184,-86.36175163245585,-0.07529197108322307,0.3061065684135122,-0.010190500045563551,-0.14509445572609683,-0.0005427301127072726,-1.7424269707318378,26.435899434370004,NaN,0.015006140271401664,0.9139684313535521
4,1948,0,56.93909431616316,0.34868060626781794,5.646588810974998,0.7393314886090143,55.77931601576371,-1870.9744765470348,0.2744683433477895,98.11277824977198,0.08974268113505612,0.7738370710171952,0.9923378050703487,-240.5596203439907,-173.8865443474969,NaN,62.92358303880408,0.15550505294843328,2.537889071070522,0.8927991760737436,99.2511671385089,-1544.6411523950153,NaN,1.208196163019753,0.020281679738221578,0.3277707537919277,0.0020372976650917082,5.9235054896619515,-87.27084793448438,-0.0765897188887448,0.2987356641430754,-0.006058861066558672,-0.09791681382063111,-0.0006086134710413109,-1.7695623465086554,26.070914718016986,NaN,0.010701770461595818,0.9024635181453801
5,1948,0,56.46745019665242,0.20557565417572368,3.7244057216372655,0.745478439825369,55.76386280883085,-1831.5134490937144,0.3074711746319191,98.11277824977198,0.08974268113505612,0.7738370710171952,0.9923378050703487,-240.5596203439907,-173.8865443474969,NaN,62.150196579284014,0.09085143093248825,1.657553816111301,0.8943639333945393,96.9601087442762,-1498.7389765103917,NaN,1.2219570209762909,0.012223976528228235,0.22105055808397137,0.0022904147337419003,6.097726582139089,-87.21491220896071,-0.07703779444594241,0.2946529602814854,-0.0036018308704464383,-0.06513320131116304,-0.0006748774815691118,-1.7967131884137848,25.698132063048938,NaN,0.008148007617608324,0.8940968962476492
6,1948,0,55.87910616015982,0.12093713329365195,2.423537887256918,0.750126596816085,55.6028940687088,-1788.6001990073962,0.34176689193166887,98.11277824977198,0.08974268113505612,0.7738370710171952,0.9923378050703487,-240.5596203439907,-173.8865443474969,NaN,61.32564615905471,0.05329097902238151,1.074827245525579,0.8954607780139716,95.11544904440521,-1458.5778935082626,NaN,1.2291093170004546,0.007318287561454018,0.14640662756579603,0.002537245344143171,6.234728370599713,-86.55049847116456,-0.07690319506345773,0.292553033685342,-0.002140987227459525,-0.04283170304617996,-0.000742278822614999,-1.823988699024271,25.320610894737328,NaN,0.006635942518726927,0.8875706382283629
7,1948,0,55.22085438244769,0.07104535568360391,1.5603160671266958,0.753855717298919,55.34026086327022,-1743.9134284011363,0.3775277312020754,98.11277824977198,0.08974268113505612,0.7738370710171952,0.9923378050703487,-240.5596203439907,-173.8865443474969,NaN,60.471099059448164,0.03133240619918815,0.6922391346698676,0.8962727979853742,93.52698423824062,-1421.8620978804497,NaN,1.2321652434905768,0.0043631329943120195,0.09567327033078912,0.002781678215214869,6.347958395575491,-85.5109767160048,-0.07635449865573911,0.29166037776006776,-0.0012725530173336474,-0.02790410216704669,-0.0008113053190471658,-1.851447943656527,24.940163771617986,NaN,0.0057440190292183,0.8821281978302635
8,1948,0,54.52045980327522,0.04169683109472662,0.9959195332904501,0.7570137535162287,55.00149694347226,-1698.4388191937003,0.414889910671142,98.11277824977198,0.08974268113505612,0.7738370710171952,0.9923378050703487,-240.5596203439907,-173.8865443474969,NaN,59.59882062103573,0.01844741137474028,0.4430654287740209,0.8969028545681913,92.08318268599312,-1387.3020812592242,NaN,1.2326643947324427,0.0025945103321866987,0.0618780107143355,0.003026550904626064,6.446049728157614,-84.24228877893822,-0.07549212692086003,0.29151483144813883,-0.0007563382421652983,-0.018038357864039078,-0.0008822844768388538,-1.8791191000107947,24.55787661417791,NaN,0.005221582477584288,0.8773254375140829
9,1948,0,53.79433958433611,0.02445577166590257,0.6311357275810291,0.7598078948303587,54.60106961004987,-1652.7537521311235,0.4539623275097421,98.11277824977198,0.08974268113505612,0.7738370710171952,0.9923378050703487,-240.5596203439907,-173.8865443474969,NaN,58.71598156052822,0.010870129966558048,0.2819942193568975,0.8974091364239721,90.71810843462193,-1354.1634064041677,NaN,1.2315364599171927,0.001540239513058561,0.03969414630242509,0.003273831471575925,6.534353746333024,-82.8333749515718,-0.07437283189572994,0.29184382668340086,-0.00044950939350959607,-0.011584491553889261,-0.0009554475045570669,-1.9070108022325718,24.17440912297692,NaN,0.004919623121753127,0.87290033686592
