age,year,LE,LE_Bs,LE_bs,LE_Cs,LE_cs,LE_ds,LE_cC,Lstar,Lstar_Bs,Lstar_bs,Lstar_Cs,Lstar_cs,Lstar_ds,Lstar_cC,Lmed,Lmed_Bs,Lmed_bs,Lmed_Cs,Lmed_cs,Lmed_ds,Lmed_cC,h,h_Bs,h_bs,h_Cs,h_cs,h_ds,h_cC,H,H_Bs,H_bs,H_Cs,H_cs,H_ds,H_cC,mortality,survival
0,1903,62.95301562464102,2.8484387277681824,6.494387288126289,0.8398013888933267,73.1631736499692,-2253.309429189164,0.7062515998988858,101.7626115101993,0.08908338126759247,0.2039258167189828,0.9962167677161139,-323.34995908998053,-197.74000673261176,NaN,68.84787145537858,1.0674916395305414,2.443655610480884,0.9546653096956093,96.43974497692682,-1603.1147438794994,NaN,1.2941293884278315,0.16423460639657345,0.3742482631052855,0.006049854929219659,8.504873009677056,-105.73695721617436,-0.04469979897799619,0.2741364268142854,-0.045022688156825065,-0.1025950815892086,-0.0016584856130439608,-2.3314954973804674,28.986351633451783,NaN,0.04779179057612431,1.0
1,1903,63.77573795975595,0.8750722445108582,2.728474665917301,0.8631946879533221,74.40141986303497,-2254.6965210875296,0.7679348173762195,101.7626115101993,0.08908338126759247,0.2039258167189828,0.9962167677161139,-323.34995908998053,-197.74000673261176,NaN,68.50081096809852,0.30853142613116463,0.964851592353049,0.9564188146448245,88.36771742309351,-1520.2143320955768,NaN,1.3881582952242575,0.05472508691403634,0.17056634847134122,0.006907694496742031,9.45485138348059,-114.55862152372927,-0.0410379621719914,0.24953445048550324,-0.01365579449092863,-0.04256218003730825,-0.001723707750371039,-2.3593111443980463,28.586322670303353,NaN,0.015866183425398157,0.9716830206130362
2,1903,63.41827429432871,0.2638438979909223,1.04375914302378,0.8707892872894535,74.21147858782294,-2213.6438704488505,0.8187027715200095,101.7626115101993,0.08908338126759247,0.2039258167189828,0.9962167677161139,-323.34995908998053,-197.74000673261176,NaN,67.7229259516543,0.0920433164382361,0.36498137566964456,0.9567300022302566,85.39754258474346,-1478.555971643754,NaN,1.4133961875447196,0.01701729709224111,0.06729902266647586,0.00733991079354257,9.807586978726539,-115.76832155827306,-0.03764953493814318,0.2433155331687702,-0.004140572715055452,-0.01637489758188977,-0.0017859143081390427,-2.386338254827894,28.168230884028297,NaN,0.006197813092080466,0.9619272406645801
3,1903,62.69933872780429,0.07909006399569687,0.3791521460140525,0.8734378182757164,73.55064168432166,-2160.3241156032477,0.8670182180412161,101.7626115101993,0.08908338126759247,0.2039258167189828,0.9962167677161139,-323.34995908998053,-197.74000673261176,NaN,66.81980763023572,0.02771346207477585,0.1331189675511123,0.9566132049327781,83.9029220637091,-1448.4579658654125,NaN,1.4158673329514113,0.005172040141849999,0.024787876925122073,0.007615588913628554,9.94252796891645,-114.31141995287177,-0.03464402236403375,0.24271500740543978,-0.001255331761330479,-0.006016389731502422,-0.0018484177195689975,-2.4132007496042633,27.74509714039044,NaN,0.0032799747157129105,0.9576529241410927
4,1903,61.87122327768151,0.023662841091164965,0.13326623231341425,0.8745313800564879,72.71402044973745,-2103.9199232323654,0.9157034114474775,101.7626115101993,0.08908338126759247,0.2039258167189828,0.9962167677161139,-323.34995908998053,-197.74000673261176,NaN,65.87947218336042,0.008367202357929416,0.04720346388351724,0.9563471446377318,82.83315654679596,-1421.8060922565462,NaN,1.4111517162470923,0.0015606138285651802,0.008787165674307398,0.007841549048378037,10.005942130545591,-112.03376869373486,-0.03172782492456009,0.24386226122743324,-0.00038057481714768297,-0.0021428580910242026,-0.001912257882468261,-2.4400716736670365,27.320808167489407,NaN,0.002410352553853006,0.9550148893070857
5,1903,61.01011920521101,0.007074494035449379,0.045770715418661664,0.8751058463562976,71.78982694398245,-2047.1703438189234,0.9656865406630041,101.7626115101993,0.08908338126759247,0.2039258167189828,0.9962167677161139,-323.34995908998053,-197.74000673261176,NaN,64.9281666854145,0.002528254403205642,0.016382000531858336,0.9560125344232487,81.87405529055124,-1396.252600217223,NaN,1.4041124385655075,0.00046979883693799347,0.003038888550321372,0.00805338403724492,10.045349770301872,-109.52040501636239,-0.028754673864320103,0.24558493146395471,-0.00011537551517665578,-0.000746305236427325,-0.001977789766837439,-2.4669865348705198,26.89656115985807,NaN,0.0021630616265005996,0.9528586895128149
6,1903,60.13892466707702,0.0021142752314987053,0.01545061827554466,0.8754737503518207,70.80338607173479,-1990.8886270089424,1.01727586536355,101.7626115101993,0.08908338126759247,0.2039258167189828,0.9962167677161139,-323.34995908998053,-197.74000673261176,NaN,63.97381526309083,0.0007641148123287557,0.005591526487190024,0.9556319838975742,80.93012943481227,-1371.106051341007,NaN,1.396227998686384,0.00014130449393632451,0.001032425474041901,0.008262295741512564,10.075337655252092,-106.94810714502944,-0.025668284297667255,0.24752888451138824,-3.497694376938184e-5,-0.00025555512586309406,-0.0020451568483985296,-2.4939370908795917,26.472745662188853,NaN,0.002105799622809058,0.9508347642490507
7,1903,59.26454346453095,0.0006316992952823471,0.005145630420297568,0.8757272158074114,69.76106997874523,-1935.3171798569808,1.0705756910665325,101.7626115101993,0.08908338126759247,0.2039258167189828,0.9962167677161139,-323.34995908998053,-197.74000673261176,NaN,63.018836226594544,0.00023094915692868247,0.00188356009245248,0.9552105090059649,79.97153498237954,-1346.1610820762069,NaN,1.3879433289632028,4.2483611917457765e-5,0.00034599846935637156,0.008471705584023279,10.100241407332353,-104.36999236713513,-0.022447718892651382,0.24958809773929663,-1.0603403877047569e-5,-8.635709989926224e-5,-0.0021144368813144345,-2.520900039563961,26.049507855998083,NaN,0.002107575224381251,0.9488362121362273
8,1903,58.3890937534547,0.00018869221710937834,0.0016951403721512958,0.8758912875691178,68.66355450888237,-1880.5296450630672,1.1256226397039018,101.7626115101993,0.08908338126759247,0.2039258167189828,0.9962167677161139,-323.34995908998053,-197.74000673261176,NaN,62.063988294951045,6.980230359386312e-5,0.0006277891744143842,0.9547476579792299,78.98816300749854,-1321.355886796143,NaN,1.379391033911392,1.2769266797920666e-5,0.00011469568800819992,0.008682602551767962,10.121271051120742,-101.80247753704779,-0.01908472307332903,0.2517318025243186,-3.2144305445932313e-6,-2.8872552273559313e-5,-0.0021856871909485764,-2.547845805534258,25.626921171863113,NaN,0.002128777767536687,0.9468294032202826
9,1903,57.51326526200903,5.634985200085988e-5,0.0005534439285129609,0.875970522023625,67.50980650141148,-1826.5498035257172,1.182427519328273,101.7626115101993,0.08908338126759247,0.2039258167189828,0.9962167677161139,-323.34995908998053,-197.74000673261176,NaN,61.109530831747634,2.1096501358425583e-5,0.00020741869070263654,0.9542411736554023,77.97580847535279,-1296.6711486554766,NaN,1.3706096981450355,3.837123760643849e-6,3.768075012369804e-5,0.008895216572135885,10.138689157559686,-99.25115873641246,-0.015575526863931717,0.25395207823114546,-9.744455592374845e-7,-9.569104789209805e-6,-0.002258958734808358,-2.5747411821019,25.205038027982916,NaN,0.002157516660681363,0.9448027780714907
