parameter,year,mean,min,median,max,nmissing,eltype,std,pc975,pc025,pc85,pc15,pc75,pc25,mcse,ess,rhat,ess_per_sec
B,1968,5.143683759576128,3.800079190444209,5.116537033676133,7.082970078972364,0,Float64,0.4767288714833934,6.163356535407308,4.283240942934093,5.6415584739396785,4.646229661467031,5.441401109421338,4.805528352149142,0.002148995546677879,1393.5940311466122,1.0016965918649805,0.42293870553574153
B,1973,4.962971309434567,3.6432503737576463,4.939783191067013,7.183011491288553,0,Float64,0.4131326074177077,5.826318051432977,4.214118586875975,5.3864146589157045,4.5426275271176655,5.2171036721060595,4.674168983853873,0.001916881508499817,1404.2705777460512,1.0012235635749769,0.42617890655371193
B,1978,4.713723891609317,3.5946609768084743,4.685838785572761,7.015287137771028,0,Float64,0.3756717474492467,5.5146415927912775,4.0474919397216915,5.094660478890468,4.340012308428181,4.93783745285916,4.457891193198575,0.0020002279862380854,1349.4789630558316,1.0015912008574364,0.40955032314034295
B,1983,4.4986141231438435,3.3934081727650707,4.477532172311604,6.099342691205366,0,Float64,0.3590755515550744,5.263614219597847,3.8726076781070025,4.86206842268609,4.137572756131014,4.722225220548479,4.245826910279634,0.002176374564938968,1301.4385436602856,1.0016993187840446,0.39497064474158494
B,1988,4.251768138775091,3.100431964428777,4.232190451840564,5.960220476681291,0,Float64,0.355148395221531,4.996826089497566,3.615557861529909,4.618623654773763,3.8950698677145703,4.475043873943414,4.00821494271927,0.001992637733964957,1355.7628026258003,1.000790818832598,0.4114573914214335
B,1993,3.9287527263572266,2.639773271419101,3.9130304254257933,5.5009063320039004,0,Float64,0.3354297488690341,4.624961611061913,3.2963538879483734,4.272675346792468,3.591235741299076,4.147756692984931,3.7099520922522142,0.0018798798684191542,1328.7560314454672,1.0003255626989724,0.403261167421886
B,1998,3.59704119571876,2.5238417022613233,3.5917820761083323,4.959320558853622,0,Float64,0.32099847665369097,4.250131007404839,2.9692458691234207,3.9288048823227557,3.2736731145682763,3.806340028489216,3.3889806858338587,0.0020039218723586476,1147.2207466379105,1.0001114739454653,0.3481674337737883
B,2003,3.4093779506285156,2.426300023412615,3.3963769075216526,4.658936368206647,0,Float64,0.31950894171015204,4.066508370535003,2.808634220528287,3.7515448141268464,3.0798907058125966,3.614146407132513,3.1942022510939427,0.0019087844451382537,1047.9576389538722,1.0005618666290843,0.31804229737606693
B,2008,3.212796146687599,2.100480353586656,3.200769985689276,4.589323268597033,0,Float64,0.3411435541473091,3.9224632685478613,2.5735767119429926,3.5571370315515933,2.862885698309984,3.42914396405384,2.980379065509807,0.002515795846958757,923.1924437573671,1.0014803134020236,0.2801775900273221
B,2013,3.0303493643484813,2.0166543800572447,3.005605689673713,4.512634958340241,0,Float64,0.3660816663302981,3.8024223149495713,2.3589386522251137,3.415308882745993,2.655717663642587,3.2704759138294115,2.776148449459605,0.0032474269328124643,844.716484642568,1.0028638564698886,0.2563610984078936
B,2018,2.9164866564054677,1.7216585451977542,2.8984845363807734,4.426294990831111,0,Float64,0.4060665560264766,3.7769798682764923,2.169263914985857,3.3412677774892483,2.4983020064446797,3.1767129574163526,2.6380769274386875,0.0035950151650484853,926.6965506385948,1.0025756991040682,0.28124104351182505
b,1968,0.8199669800210756,0.6257497357203515,0.8187725789720212,1.0134582330470494,0,Float64,0.05731306146377292,0.9345877124641312,0.7100148423985246,0.8799379951838507,0.7594194460789303,0.8571558364674035,0.7805064109399613,0.0016313198479642017,1427.9541453370089,1.0008752774218315,0.4333665790002898
b,1973,0.9006503432444126,0.6608874716858532,0.9004064727814951,1.1430359636375236,0,Float64,0.05935713971950132,1.0223881707140678,0.7869753799480318,0.961795459421905,0.8396250584159877,0.9396161221785903,0.8603789670302375,0.0015780811034363422,1399.6823451053285,1.0012750450217909,0.42478643419060386
b,1978,1.0114987945295082,0.7134262676204555,1.0116076809254633,1.2849229035927876,0,Float64,0.0648704605406834,1.1395060308719231,0.8847246062523859,1.0776185569307442,0.9445859799906456,1.054907681445517,0.9687444488445989,0.0016396319672116618,1390.2925172492655,1.0015427087624316,0.42193673653842656
b,1983,1.1156329355858605,0.8703373067835705,1.1145360790596281,1.451270503089711,0,Float64,0.07514997493670042,1.2635904855780529,0.9728522127881999,1.1937161829934118,1.0375433841603061,1.1654358476585507,1.0644883642372291,0.001883152387600464,1290.0420416621748,1.0019886798922488,0.39151194608545575
b,1988,1.2556725143472833,0.9463875557481755,1.2544350834921758,1.6275176085453564,0,Float64,0.09079200763199285,1.4440024743171935,1.091954519441873,1.3474653742758844,1.1617141835794742,1.3144495078816991,1.1931874471425723,0.0017857902946071553,1383.1890861147676,1.000308549593441,0.41978093226419694
b,1993,1.3819645045036888,1.0096386575128573,1.377648737360265,1.9160887903423376,0,Float64,0.10472645109244524,1.606627734425198,1.1960794055074362,1.485687683538367,1.2750906454888526,1.447733834376633,1.3102983755710231,0.0016435171917051784,1298.6027518292221,1.0005699421784682,0.39411001668248513
b,1998,1.4744417848688203,1.091441103621525,1.4673293224940633,1.9755398009346734,0,Float64,0.11411964308769229,1.7231909085327681,1.2680607136209239,1.5894205608145664,1.3592510957921036,1.5441703309300034,1.3964660055638292,0.0016802650798559565,1149.5433202422425,1.0002179738269326,0.34887230639219313
b,2003,1.6007398543958755,1.2104222461000127,1.594415217228522,2.1708284239824676,0,Float64,0.13075378129794576,1.8780083691993517,1.367468125932182,1.7351790096422999,1.466207457473667,1.6829157045851009,1.5095045574972124,0.0016749064964777056,1070.0410891572415,1.0005072045516583,0.32474435381002803
