code,name,parameter,year,mean,min,median,max,nmissing,eltype,std,pc975,pc025,pc85,pc15,pc75,pc25,mcse,ess,rhat,ess_per_sec
CAN,Canada,B,1923,1.9565182287037484,1.4833217744922942,1.9554011710262937,2.4039201725262855,0,Float64,0.14414651161135683,2.247723600617648,1.683536214574967,2.1072373578324144,1.8070840937052288,2.052875127704036,1.8566455345581763,0.0023000403107548044,1118.0458603645832,1.0014697719980503,0.022461454678432326
CAN,Canada,B,1928,1.9292437239051192,1.5029481900652046,1.9258764360628775,2.328677022746563,0,Float64,0.12825225228960127,2.1864882117753837,1.6798339196089884,2.064507119576311,1.7970276127234086,2.0155445812394546,1.8442318118947694,0.0021829946950747466,1075.6478328964824,1.001574643849994,0.02160968159273875
CAN,Canada,B,1933,1.9149000192839971,1.5762759890680933,1.9134229993044412,2.2926142193227035,0,Float64,0.11644727461286923,2.1506871334766138,1.6853140260266442,2.0360653594056757,1.7929209372400943,1.9939861681986932,1.8366341106435486,0.0019644063815734943,1043.7283343223298,1.0020606396753442,0.020968421340366077
CAN,Canada,B,1938,1.8953537827235927,1.5549817997504891,1.8947008021337146,2.2051506401518925,0,Float64,0.10546511600236429,2.102697891048815,1.6911390266099502,2.0076878265368197,1.7850511788708836,1.9663082591538725,1.824682680038134,0.0017892952243657731,1008.3784770971665,1.00356497703612,0.020258245448571136
CAN,Canada,B,1943,1.882551773354102,1.5504598205360358,1.8821285525932812,2.1934282584211666,0,Float64,0.09893148369189139,2.077523862000109,1.6924903051169355,1.9850510213963617,1.7805443325565444,1.9494710796566772,1.816101526656403,0.0018028907662040372,958.8616039470049,1.0057415085850459,0.019263455304884766
CAN,Canada,B,1948,1.8722290863891349,1.5214406602267845,1.8723115677228632,2.3011358840386436,0,Float64,0.09482706188139481,2.0598469066149447,1.6899656355065025,1.9701549296458563,1.7718154639683439,1.9363777875625767,1.809084278749287,0.0018001357629589213,916.7595564750678,1.0070264531902196,0.018417628434373615
CAN,Canada,B,1953,1.8564433261800521,1.5238496659447394,1.856446170026583,2.2189286367108627,0,Float64,0.09179223054083262,2.043847577980282,1.6811011090587633,1.9503310045144235,1.761049571772947,1.9162637526022834,1.7942287581281535,0.0018379020955265094,849.7042225918482,1.0089906443552703,0.017070491973912194
CAN,Canada,B,1958,1.8369200749339105,1.5291357111457404,1.8362344086802582,2.191130584283094,0,Float64,0.0911653742587298,2.0264096585998557,1.6633349875803591,1.9265966480863312,1.741743433454059,1.8966540060668773,1.7746116095099191,0.0018527027166605143,837.458531418385,1.0099535458345998,0.016824476987363137
CAN,Canada,B,1963,1.8174169054071774,1.5212453653066964,1.8168326886485744,2.158905439579566,0,Float64,0.09054288262212831,2.0089240976353118,1.6469481594417845,1.9075150873623745,1.724140248097828,1.8747043888015331,1.7544148114342277,0.0018042484208859997,814.310405364637,1.0098718388732206,0.016359432929083317
CAN,Canada,B,1968,1.7985138235635774,1.5147915948271864,1.7974825052598984,2.1174701293072755,0,Float64,0.09183060090335836,1.9912032814522977,1.6261537839913944,1.8901806478887113,1.7002914336141304,1.8572800964503828,1.7358740529928374,0.0018733919500114032,775.6767229088395,1.00933535607092,0.015583285242924119
CAN,Canada,B,1973,1.781389425009764,1.4899947336205355,1.7793610316525257,2.113457891307641,0,Float64,0.09353387004120058,1.9798716868876443,1.6069720517677715,1.8762179431459567,1.6826415635459548,1.841889036897697,1.7184195452416968,0.002016159655301593,744.4462959288278,1.0094935225039263,0.01495586838546992
CAN,Canada,B,1978,1.7684413313724117,1.4547466087327408,1.766039359379568,2.1381262742858924,0,Float64,0.09688723225961306,1.9696989695633151,1.5891617793372275,1.8694033054928885,1.6686620458073576,1.8296544566263768,1.701179221305773,0.0021326282227511826,727.2612959184089,1.0080141344835438,0.014610623067217042
CAN,Canada,B,1983,1.7539909918245644,1.4324377445157048,1.7492744319562057,2.2069340918599325,0,Float64,0.10070125393438784,1.9618380151306674,1.5687183950926642,1.8607363457526276,1.6513470989601937,1.8186648000408363,1.6837858839574662,0.0021763746579701875,734.6092619708126,1.0077651595367512,0.014758243135691608
CAN,Canada,B,1988,1.7323482965983887,1.3948595687460077,1.7275218996515003,2.168580783098472,0,Float64,0.10418510571851672,1.94582659002264,1.5392933275406808,1.8434889719918943,1.6267812826397012,1.7993846154677053,1.6606656553613468,0.0023378777782122506,740.8228065412493,1.0065549528694089,0.014883072764518973
CAN,Canada,B,1993,1.7109094134753844,1.3916598528862836,1.7052058180361156,2.1186982669420584,0,Float64,0.10810652819902385,1.936078489048877,1.5123803975080934,1.823118332771253,1.6024190411396548,1.7818825752551917,1.6378835984199234,0.0023633611230119245,730.420933461001,1.0059867355232648,0.014674099940553941
CAN,Canada,B,1998,1.6824434256211118,1.3664595432990838,1.6771407507533294,2.1305141839680877,0,Float64,0.11305684854898028,1.9218602807166434,1.473611202235536,1.8002984394056953,1.5682538005567797,1.7543348958218445,1.6041761154570457,0.002385904873969833,750.9929302588598,1.0046986922201615,0.015087389761750794
CAN,Canada,B,2003,1.6498566137876236,1.2744560700182435,1.6418811539040346,2.0570183228653107,0,Float64,0.11960408200402799,1.9030343932173606,1.4322033449576843,1.7774609533219423,1.529839069963354,1.7262945864286978,1.5681337346817066,0.0024851949711044824,786.7951460740298,1.0037238141204248,0.015806653502558048
CAN,Canada,B,2008,1.6186613596949693,1.2542943870272194,1.6105767118610426,2.0657146770622172,0,Float64,0.1275741969720806,1.8903267625542548,1.382156654572077,1.7530997102218642,1.4888696694969654,1.6982604779505728,1.5310131335558523,0.002675471614384469,815.0447724217271,1.002428996717187,0.01637418630634173
CAN,Canada,B,2013,1.5874814671647515,1.19908383836179,1.579031643152672,2.1005359613825454,0,Float64,0.13659190023632098,1.8848927721135824,1.3439288503599252,1.7291708235206655,1.4497890744754376,1.6740654195082807,1.4921052663689258,0.0028123806656831685,844.7960961180272,1.0019567866109416,0.016971888093466902
CAN,Canada,B,2018,1.5628657948535443,1.1449547831037254,1.5548030203891572,2.121067484868932,0,Float64,0.1453893748707805,1.8775889399176644,1.3016960651804776,1.7124886654957356,1.4183407650088615,1.6535576355900279,1.4618266031685847,0.003053726787494928,877.0610566910283,1.0018033171329204,0.017620088650620744
CAN,Canada,b,1923,1.2870464617141797,1.1043835393592227,1.285260001156661,1.545030063976464,0,Float64,0.06608544632835023,1.4239689821493395,1.1635879860103013,1.3556459216920498,1.2185236959275378,1.3293436160621175,1.2411084672775639,0.0015210316678877771,1181.6733905488504,1.0010942465857855,0.023739726828260303
CAN,Canada,b,1928,1.3478479969495152,1.1693794456765771,1.3456392423097674,1.5780714992417648,0,Float64,0.06437567248206799,1.4814538979262266,1.2254200744211314,1.4135037981511773,1.2815706366986588,1.3901872754079485,1.3025297488357341,0.0014994839033394458,1111.5051762428125,1.0020144876269792,0.02233005284137424
CAN,Canada,b,1933,1.4373988563636175,1.2439289366884978,1.4370240421560179,1.6693639728007819,0,Float64,0.06364453990219013,1.5656844115563329,1.317898657565957,1.503784633798439,1.3704226860152124,1.4787854908038771,1.3936264608710145,0.001374162775225295,1116.8104891726323,1.0019174211048663,0.022436636166935853
CAN,Canada,b,1938,1.5199791252784116,1.3324962910878935,1.5183971661748235,1.7666571773486708,0,Float64,0.06484384830553212,1.6544266106265564,1.3996253627000361,1.589094686597827,1.4514728153340475,1.562157587101853,1.4743543329689206,0.0013860710064827293,1129.2831889883598,1.0025431187515434,0.02268721173951326
CAN,Canada,b,1943,1.637115875577969,1.4363875790335865,1.6354043710651727,1.894145287357008,0,Float64,0.06732940329266614,1.779095586289174,1.512275881412146,1.7064325367791995,1.5669057434931175,1.6807801842945314,1.590362688425004,0.0013893463762102904,1033.2680238523344,1.0048076809657454,0.020758274513770325
CAN,Canada,b,1948,1.7757306702225097,1.549593037070818,1.7725120978991975,2.0783758877325784,0,Float64,0.07156980400332204,1.92623797330077,1.641001458562808,1.848701930941234,1.7027453194155755,1.8210546059774204,1.7280985766147705,0.0013620062269020868,958.296423050108,1.0058509892776994,0.019252100864471537
CAN,Canada,b,1953,1.908731346846492,1.6504321814349125,1.9059957040392361,2.2310443025637614,0,Float64,0.07695031052810382,2.067916739479112,1.7613953214696316,1.9873860723149939,1.8318480865409765,1.9579790684144365,1.8585721929713297,0.0014620530351748772,879.0517939693764,1.0083957051543941,0.017660082408246843
CAN,Canada,b,1958,2.0386804676454062,1.72939889705264,2.0333400828585635,2.3842803945194437,0,Float64,0.08416402002605013,2.2057564001339856,1.882466027284673,2.126026072577203,1.95429636782623,2.0928853983099196,1.9840127045030134,0.0015375099682940836,833.0003567982122,1.0094001348861354,0.016734912604783256
CAN,Canada,b,1963,2.1738884652593216,1.8786704014192157,2.171433708754376,2.5332827627151886,0,Float64,0.09141731781978225,2.364629662248881,1.998588487187754,2.2699331179194084,2.0833710850486074,2.2315152283282638,2.1124055286130705,0.0015045353250720968,881.4273404191546,1.0090441240301566,0.017707806952301595
